ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.93,2.71,3.64,4.07,3.93,3.93,3.79,PRE
KNN,3.71,4.21,4.14,3.0,4.86,3.57,4.5,PRE
SVM,5.79,2.79,3.64,4.0,3.43,3.79,4.57,PRE
RF,4.79,3.57,2.71,4.07,3.64,3.79,5.43,PRE
MLP,6.57,2.79,3.0,2.79,3.43,4.0,5.43,PRE
SGD,6.29,3.43,3.29,3.14,3.14,3.0,5.71,PRE
ABC,1.93,3.0,5.36,3.93,3.93,4.0,5.86,PRE
DTREE,3.93,4.21,2.79,2.36,5.0,3.71,6.0,PRE
avarage,4.87,3.34,3.57,3.42,3.92,3.72,5.16,PRE
std,1.59,0.62,0.87,0.68,0.68,0.33,0.79,PRE
