ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.79,2.86,3.36,4.93,4.71,3.29,3.07,PRE
SVM,5.86,3.5,3.93,4.0,4.14,3.43,3.14,PRE
DTREE,4.79,3.86,2.64,2.86,5.14,3.93,4.79,PRE
MLP,6.36,3.29,3.43,3.29,3.14,3.64,4.86,PRE
SGD,5.71,3.71,3.79,2.36,3.71,3.5,5.21,PRE
ABC,2.57,3.21,3.64,3.07,4.79,5.14,5.57,PRE
RF,4.71,4.0,3.5,2.0,4.07,4.07,5.64,PRE
KNN,3.5,4.0,2.43,3.71,4.14,4.29,5.93,PRE
avarage,4.91,3.55,3.34,3.28,4.23,3.91,4.78,PRE
std,1.3,0.41,0.53,0.94,0.64,0.6,1.1,PRE
