ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,5.86,3.0,3.5,4.93,4.79,3.43,2.5,PRE
SVM,5.79,3.5,3.93,4.0,4.14,3.43,3.21,PRE
SGD,5.43,4.07,4.14,2.36,4.0,3.57,4.43,PRE
ABC,2.71,3.29,3.71,3.43,4.93,5.36,4.57,PRE
KNN,3.71,4.14,2.57,3.86,4.5,4.43,4.79,PRE
MLP,6.21,3.14,3.43,3.21,3.14,3.71,5.14,PRE
DTREE,4.79,3.64,2.5,2.86,5.14,3.71,5.36,PRE
RF,4.57,4.0,3.5,2.14,4.0,4.07,5.71,PRE
avarage,4.88,3.6,3.41,3.35,4.33,3.96,4.46,PRE
std,1.2,0.44,0.59,0.92,0.65,0.66,1.09,PRE
