ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.57,3.0,3.36,4.29,4.79,3.21,2.79,SPE
SVM,6.21,3.71,3.86,3.5,4.21,2.93,3.57,SPE
DTREE,4.29,5.21,3.36,4.14,4.0,3.36,3.64,SPE
MLP,6.86,3.5,4.14,3.0,2.93,3.71,3.86,SPE
ABC,3.86,2.57,4.21,3.64,4.14,5.43,4.14,SPE
SGD,6.36,4.07,4.29,3.0,3.5,2.5,4.29,SPE
RF,5.29,3.86,3.93,3.86,3.0,3.21,4.86,SPE
KNN,5.43,2.93,2.64,3.36,3.64,4.71,5.29,SPE
avarage,5.61,3.61,3.72,3.6,3.78,3.63,4.05,SPE
std,1.09,0.83,0.56,0.48,0.63,0.97,0.78,SPE
