ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,4.86,3.36,2.86,4.86,4.5,3.57,4.0,REC
ABC,2.14,3.71,3.86,3.43,5.5,5.07,4.29,REC
RF,3.5,4.0,3.5,2.43,4.79,4.57,5.21,REC
DTREE,4.0,3.86,2.5,3.07,5.43,3.86,5.29,REC
KNN,3.14,4.5,2.0,4.0,4.71,4.14,5.5,REC
SGD,4.29,3.64,3.86,2.71,4.36,3.57,5.57,REC
SVM,4.64,3.43,3.43,3.64,3.86,3.14,5.86,REC
MLP,5.64,3.21,2.79,2.86,3.71,3.43,6.36,REC
avarage,4.03,3.71,3.1,3.38,4.61,3.92,5.26,REC
std,1.09,0.41,0.67,0.79,0.65,0.64,0.78,REC
