ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.5,2.9285714285714284,3.142857142857143,4.642857142857143,5.0,3.142857142857143,2.642857142857143,GEO
SVM,6.214285714285714,3.7142857142857144,3.9285714285714284,3.5714285714285716,4.571428571428571,3.142857142857143,2.857142857142857,GEO
ABC,2.7142857142857144,3.5,4.0,3.4285714285714284,5.214285714285714,5.571428571428571,3.5714285714285716,GEO
QDA,3.857142857142857,5.071428571428571,4.142857142857143,4.785714285714286,3.7857142857142856,2.5,3.857142857142857,GEO
RF,5.0,4.214285714285714,3.142857142857143,3.4285714285714284,3.5714285714285716,4.142857142857143,4.5,GEO
DTREE,4.857142857142857,4.142857142857143,2.357142857142857,3.5,4.857142857142857,3.7857142857142856,4.5,GEO
GNB,3.9285714285714284,3.7142857142857144,3.7142857142857144,3.142857142857143,4.214285714285714,4.642857142857143,4.642857142857143,GEO
MLP,6.571428571428571,3.357142857142857,2.9285714285714284,3.9285714285714284,2.9285714285714284,3.5,4.785714285714286,GEO
KNN,4.785714285714286,3.7142857142857144,2.5714285714285716,3.5,4.142857142857143,4.428571428571429,4.857142857142857,GEO
SGD,5.857142857142857,3.4285714285714284,3.857142857142857,2.2857142857142856,3.7142857142857144,3.0,5.857142857142857,GEO
avarage,5.028571428571428,3.7785714285714294,3.3785714285714277,3.621428571428571,4.2,3.785714285714286,4.207142857142856,GEO
std,1.2765102655481806,0.5875214088828522,0.6344690854629272,0.7159108496671928,0.7196623042785737,0.9215239276363633,0.9796396671996394,GEO
