ALGORITHM,RANK_ORIGINAL,RANK_SMOTE,RANK_SMOTE_SVM,RANK_BORDERLINE1,RANK_BORDERLINE2,RANK_GEOMETRIC_SMOTE,RANK_DELAUNAY,unit
LRG,6.64,2.93,3.14,4.57,4.93,3.14,2.64,GEO
SVM,6.21,3.86,3.93,3.57,4.64,3.14,2.64,GEO
ABC,2.79,3.71,4.14,3.43,5.21,5.5,3.21,GEO
DTREE,4.79,4.14,2.57,3.57,5.0,4.0,3.93,GEO
KNN,5.07,3.71,2.57,3.5,4.36,4.36,4.43,GEO
SGD,6.0,3.43,3.86,2.57,3.93,3.29,4.93,GEO
MLP,6.71,3.14,2.79,3.86,2.79,3.29,5.43,GEO
RF,4.86,3.79,3.0,3.14,3.43,4.07,5.71,GEO
avarage,5.38,3.59,3.25,3.53,4.29,3.85,4.12,GEO
std,1.3,0.4,0.64,0.57,0.85,0.82,1.21,GEO
