MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
PCA,contraceptive,_Geometric_SMOTE,KNN,NONE,NONE,0.4779999999999999,0.472,0.724,0.47400000000000003,0.582,0.332
PCA,contraceptive,_Geometric_SMOTE,LRG,NONE,NONE,0.49399999999999994,0.502,0.708,0.492,0.578,0.33199999999999996
PCA,contraceptive,_Geometric_SMOTE,MLP,NONE,NONE,0.5680000000000001,0.55,0.776,0.554,0.654,0.41600000000000004
PCA,contraceptive,_Geometric_SMOTE,RF,NONE,NONE,0.522,0.522,0.7379999999999999,0.522,0.6159999999999999,0.374
PCA,contraceptive,_Geometric_SMOTE,SGD,NONE,NONE,0.5,0.422,0.7299999999999999,0.348,0.386,0.20599999999999996
PCA,contraceptive,_Geometric_SMOTE,SVM,NONE,NONE,0.546,0.53,0.766,0.534,0.6359999999999999,0.39799999999999996
PCA,contraceptive,_SMOTE,ABC,NONE,NONE,0.538,0.522,0.76,0.526,0.626,0.386
PCA,contraceptive,_SMOTE,DTREE,NONE,NONE,0.492,0.488,0.726,0.488,0.59,0.34400000000000003
PCA,contraceptive,_SMOTE,KNN,NONE,NONE,0.472,0.46399999999999997,0.722,0.466,0.5740000000000001,0.322
PCA,contraceptive,_SMOTE,LRG,NONE,NONE,0.49800000000000005,0.506,0.7139999999999999,0.49800000000000005,0.584,0.342
PCA,contraceptive,_SMOTE,MLP,NONE,NONE,0.578,0.56,0.78,0.5660000000000001,0.6620000000000001,0.42800000000000005
PCA,contraceptive,_SMOTE,RF,NONE,NONE,0.5279999999999999,0.532,0.7460000000000001,0.5279999999999999,0.626,0.386
PCA,contraceptive,_SMOTE,SGD,NONE,NONE,0.51,0.43,0.732,0.376,0.454,0.23399999999999999
PCA,contraceptive,_SMOTE,SVM,NONE,NONE,0.5439999999999999,0.526,0.764,0.53,0.634,0.394
PCA,contraceptive,_smoteSVM,ABC,NONE,NONE,0.54,0.522,0.76,0.5280000000000001,0.63,0.388
PCA,contraceptive,_smoteSVM,DTREE,NONE,NONE,0.502,0.49800000000000005,0.736,0.5,0.6039999999999999,0.356
PCA,contraceptive,_smoteSVM,KNN,NONE,NONE,0.496,0.488,0.732,0.48599999999999993,0.592,0.346
PCA,contraceptive,_smoteSVM,LRG,NONE,NONE,0.508,0.516,0.72,0.508,0.596,0.35200000000000004
PCA,contraceptive,_smoteSVM,MLP,NONE,NONE,0.564,0.552,0.774,0.554,0.654,0.418
PCA,contraceptive,_smoteSVM,RF,NONE,NONE,0.534,0.534,0.744,0.532,0.6260000000000001,0.384
PCA,contraceptive,_smoteSVM,SGD,NONE,NONE,0.522,0.462,0.718,0.41200000000000003,0.458,0.24
PCA,contraceptive,_smoteSVM,SVM,NONE,NONE,0.544,0.526,0.764,0.53,0.632,0.392
PCA,contraceptive,_train,ABC,NONE,NONE,0.546,0.5439999999999999,0.758,0.5439999999999999,0.638,0.40199999999999997
PCA,contraceptive,_train,DTREE,NONE,NONE,0.48200000000000004,0.484,0.72,0.48200000000000004,0.5820000000000001,0.338
PCA,contraceptive,_train,KNN,NONE,NONE,0.514,0.514,0.7300000000000001,0.508,0.6020000000000001,0.358
PCA,contraceptive,_train,LRG,NONE,NONE,0.364,0.4699999999999999,0.638,0.396,0.40599999999999997,0.21599999999999997
PCA,contraceptive,_train,MLP,NONE,NONE,0.56,0.562,0.7559999999999999,0.558,0.644,0.41
PCA,contraceptive,_train,RF,NONE,NONE,0.532,0.5359999999999999,0.738,0.528,0.618,0.378
PCA,contraceptive,_train,SGD,NONE,NONE,0.458,0.45199999999999996,0.6779999999999999,0.38199999999999995,0.39799999999999996,0.2
PCA,contraceptive,_train,SVM,NONE,NONE,0.37200000000000005,0.488,0.66,0.418,0.442,0.258
PCA,dermatology,_Borderline1,ABC,NONE,NONE,0.526,0.592,0.8620000000000001,0.522,0.5780000000000001,0.46799999999999997
PCA,dermatology,_Borderline1,DTREE,NONE,NONE,0.8859999999999999,0.8720000000000001,0.97,0.876,0.9219999999999999,0.842
PCA,dermatology,_Borderline1,KNN,NONE,NONE,0.958,0.9560000000000001,0.994,0.9560000000000001,0.974,0.9479999999999998
PCA,dermatology,_Borderline1,LRG,NONE,NONE,0.9179999999999999,0.9119999999999999,0.9800000000000001,0.908,0.942,0.89
PCA,dermatology,_Borderline1,MLP,NONE,NONE,0.978,0.978,0.998,0.978,0.986,0.9739999999999999
PCA,dermatology,_Borderline1,RF,NONE,NONE,0.9460000000000001,0.9440000000000002,0.99,0.942,0.966,0.93
PCA,dermatology,_Borderline1,SGD,NONE,NONE,0.806,0.8039999999999999,0.96,0.778,0.826,0.76
PCA,dermatology,_Borderline1,SVM,NONE,NONE,0.9380000000000001,0.9380000000000001,0.9880000000000001,0.9339999999999999,0.9620000000000001,0.924
PCA,dermatology,_Borderline2,ABC,NONE,NONE,0.5840000000000001,0.558,0.866,0.518,0.5840000000000001,0.442
PCA,dermatology,_Borderline2,DTREE,NONE,NONE,0.8859999999999999,0.874,0.976,0.874,0.9199999999999999,0.85
PCA,dermatology,_Borderline2,KNN,NONE,NONE,0.9480000000000001,0.9460000000000001,0.99,0.9460000000000001,0.968,0.9280000000000002
PCA,dermatology,_Borderline2,LRG,NONE,NONE,0.9339999999999999,0.9259999999999999,0.982,0.924,0.952,0.9040000000000001
PCA,dermatology,_Borderline2,MLP,NONE,NONE,0.966,0.9639999999999999,0.9960000000000001,0.9639999999999999,0.976,0.958
PCA,dermatology,_Borderline2,RF,NONE,NONE,0.9380000000000001,0.9339999999999999,0.99,0.9339999999999999,0.96,0.924
PCA,dermatology,_Borderline2,SGD,NONE,NONE,0.85,0.7779999999999999,0.9540000000000001,0.754,0.826,0.732
PCA,dermatology,_Borderline2,SVM,NONE,NONE,0.944,0.9360000000000002,0.9860000000000001,0.93,0.9559999999999998,0.9199999999999999
PCA,dermatology,_Geometric_SMOTE,ABC,NONE,NONE,0.182,0.362,0.72,0.20800000000000002,0.15,0.082
PCA,dermatology,_Geometric_SMOTE,DTREE,NONE,NONE,0.906,0.8960000000000001,0.982,0.8960000000000001,0.9359999999999999,0.874
PCA,dermatology,_Geometric_SMOTE,KNN,NONE,NONE,0.954,0.95,0.99,0.95,0.97,0.9359999999999999
PCA,dermatology,_Geometric_SMOTE,LRG,NONE,NONE,0.9279999999999999,0.922,0.984,0.922,0.952,0.906
PCA,dermatology,_Geometric_SMOTE,MLP,NONE,NONE,0.9719999999999999,0.97,0.9940000000000001,0.97,0.982,0.9639999999999999
PCA,dermatology,_Geometric_SMOTE,RF,NONE,NONE,0.952,0.9460000000000001,0.99,0.9440000000000002,0.97,0.9339999999999999
PCA,dermatology,_Geometric_SMOTE,SGD,NONE,NONE,0.858,0.852,0.9719999999999999,0.826,0.874,0.818
PCA,dermatology,_Geometric_SMOTE,SVM,NONE,NONE,0.9359999999999999,0.9179999999999999,0.9879999999999999,0.9179999999999999,0.9480000000000001,0.9059999999999999
PCA,dermatology,_SMOTE,ABC,NONE,NONE,0.5799999999999998,0.6240000000000001,0.866,0.558,0.6180000000000001,0.502
PCA,dermatology,_SMOTE,DTREE,NONE,NONE,0.906,0.9,0.976,0.9,0.938,0.8779999999999999
PCA,dermatology,_SMOTE,KNN,NONE,NONE,0.9540000000000001,0.95,0.99,0.95,0.9719999999999999,0.9359999999999999
PCA,dermatology,_SMOTE,LRG,NONE,NONE,0.9400000000000001,0.9359999999999999,0.9879999999999999,0.9359999999999999,0.96,0.9199999999999999
PCA,dermatology,_SMOTE,MLP,NONE,NONE,0.976,0.974,0.994,0.974,0.984,0.966
PCA,dermatology,_SMOTE,RF,NONE,NONE,0.9400000000000001,0.9380000000000001,0.9860000000000001,0.9380000000000001,0.962,0.9199999999999999
PCA,dermatology,_SMOTE,SGD,NONE,NONE,0.8240000000000001,0.74,0.95,0.7140000000000001,0.786,0.688
PCA,dermatology,_SMOTE,SVM,NONE,NONE,0.952,0.9460000000000001,0.992,0.9460000000000001,0.966,0.9339999999999999
PCA,dermatology,_smoteSVM,ABC,NONE,NONE,0.55,0.5900000000000001,0.866,0.522,0.5780000000000001,0.4699999999999999
PCA,dermatology,_smoteSVM,DTREE,NONE,NONE,0.914,0.906,0.976,0.908,0.942,0.882
PCA,dermatology,_smoteSVM,KNN,NONE,NONE,0.9460000000000001,0.9400000000000001,0.99,0.9380000000000001,0.9639999999999999,0.922
PCA,dermatology,_smoteSVM,LRG,NONE,NONE,0.9279999999999999,0.922,0.9860000000000001,0.9199999999999999,0.952,0.9019999999999999
PCA,dermatology,_smoteSVM,MLP,NONE,NONE,0.976,0.974,0.9960000000000001,0.974,0.982,0.966
PCA,dermatology,_smoteSVM,RF,NONE,NONE,0.9460000000000001,0.942,0.992,0.9400000000000001,0.966,0.932
PCA,dermatology,_smoteSVM,SGD,NONE,NONE,0.882,0.8459999999999999,0.9719999999999999,0.828,0.882,0.8160000000000001
PCA,dermatology,_smoteSVM,SVM,NONE,NONE,0.954,0.944,0.99,0.9400000000000001,0.9620000000000001,0.93
PCA,dermatology,_train,ABC,NONE,NONE,0.7260000000000001,0.758,0.9460000000000001,0.732,0.7939999999999999,0.714
PCA,dermatology,_train,DTREE,NONE,NONE,0.866,0.8640000000000001,0.968,0.8619999999999999,0.9119999999999999,0.8320000000000001
PCA,dermatology,_train,KNN,NONE,NONE,0.95,0.9480000000000001,0.992,0.9480000000000001,0.97,0.9380000000000001
PCA,dermatology,_train,LRG,NONE,NONE,0.5619999999999999,0.5980000000000001,0.8300000000000001,0.51,0.556,0.43600000000000005
PCA,dermatology,_train,MLP,NONE,NONE,0.968,0.966,0.994,0.966,0.9780000000000001,0.9560000000000001
PCA,dermatology,_train,RF,NONE,NONE,0.9339999999999999,0.9279999999999999,0.9860000000000001,0.9279999999999999,0.9559999999999998,0.9120000000000001
PCA,dermatology,_train,SGD,NONE,NONE,0.7120000000000001,0.6900000000000001,0.9259999999999999,0.642,0.716,0.6140000000000001
PCA,dermatology,_train,SVM,NONE,NONE,0.724,0.798,0.9400000000000001,0.744,0.798,0.74
PCA,glass,_Borderline1,ABC,NONE,NONE,0.382,0.46399999999999997,0.776,0.368,0.44399999999999995,0.3
PCA,glass,_Borderline1,DTREE,NONE,NONE,0.72,0.694,0.892,0.6980000000000001,0.77,0.616
PCA,glass,_Borderline1,KNN,NONE,NONE,0.728,0.6679999999999999,0.906,0.6819999999999999,0.76,0.5940000000000001
PCA,glass,_Borderline1,LRG,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_Borderline1,MLP,NONE,NONE,0.54,0.554,0.808,0.51,0.594,0.42000000000000004
PCA,glass,_Borderline1,RF,NONE,NONE,0.734,0.742,0.898,0.734,0.786,0.6599999999999999
PCA,glass,_Borderline1,SGD,NONE,NONE,0.18800000000000003,0.298,0.798,0.21000000000000002,0.20400000000000001,0.132
PCA,glass,_Borderline1,SVM,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_Borderline2,ABC,NONE,NONE,0.364,0.434,0.8460000000000001,0.354,0.442,0.316
PCA,glass,_Borderline2,DTREE,NONE,NONE,0.7,0.662,0.8939999999999999,0.672,0.756,0.5879999999999999
PCA,glass,_Borderline2,KNN,NONE,NONE,0.724,0.6679999999999999,0.9020000000000001,0.682,0.768,0.5960000000000001
PCA,glass,_Borderline2,LRG,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_Borderline2,MLP,NONE,NONE,0.54,0.562,0.8140000000000001,0.506,0.5920000000000001,0.42000000000000004
PCA,glass,_Borderline2,RF,NONE,NONE,0.74,0.7380000000000001,0.908,0.732,0.796,0.6619999999999999
PCA,glass,_Borderline2,SGD,NONE,NONE,0.16799999999999998,0.266,0.8240000000000001,0.194,0.242,0.156
PCA,glass,_Borderline2,SVM,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_Geometric_SMOTE,ABC,NONE,NONE,0.264,0.422,0.79,0.31000000000000005,0.386,0.262
PCA,glass,_Geometric_SMOTE,DTREE,NONE,NONE,0.704,0.664,0.89,0.6639999999999999,0.744,0.584
PCA,glass,_Geometric_SMOTE,KNN,NONE,NONE,0.736,0.7,0.9019999999999999,0.708,0.7799999999999999,0.62
PCA,glass,_Geometric_SMOTE,LRG,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_Geometric_SMOTE,MLP,NONE,NONE,0.5039999999999999,0.54,0.8019999999999999,0.48,0.5720000000000001,0.40199999999999997
PCA,glass,_Geometric_SMOTE,RF,NONE,NONE,0.7219999999999999,0.7220000000000001,0.9020000000000001,0.716,0.7779999999999999,0.648
PCA,glass,_Geometric_SMOTE,SGD,NONE,NONE,0.196,0.33599999999999997,0.768,0.23400000000000004,0.254,0.154
PCA,glass,_Geometric_SMOTE,SVM,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_SMOTE,ABC,NONE,NONE,0.384,0.502,0.798,0.394,0.45600000000000007,0.33799999999999997
PCA,glass,_SMOTE,DTREE,NONE,NONE,0.6980000000000001,0.682,0.89,0.682,0.758,0.6
PCA,glass,_SMOTE,KNN,NONE,NONE,0.732,0.6799999999999999,0.908,0.694,0.7739999999999999,0.6079999999999999
PCA,glass,_SMOTE,LRG,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_SMOTE,MLP,NONE,NONE,0.538,0.562,0.8140000000000001,0.5039999999999999,0.5940000000000001,0.42400000000000004
PCA,glass,_SMOTE,RF,NONE,NONE,0.746,0.7540000000000001,0.906,0.746,0.794,0.6759999999999999
PCA,glass,_SMOTE,SGD,NONE,NONE,0.14800000000000002,0.30200000000000005,0.78,0.188,0.19,0.12400000000000003
PCA,glass,_SMOTE,SVM,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_smoteSVM,ABC,NONE,NONE,0.33799999999999997,0.45999999999999996,0.76,0.35000000000000003,0.40199999999999997,0.27
PCA,glass,_smoteSVM,DTREE,NONE,NONE,0.716,0.69,0.892,0.6940000000000001,0.77,0.6119999999999999
PCA,glass,_smoteSVM,KNN,NONE,NONE,0.726,0.686,0.8939999999999999,0.6900000000000001,0.766,0.604
PCA,glass,_smoteSVM,LRG,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_smoteSVM,MLP,NONE,NONE,0.472,0.522,0.796,0.44400000000000006,0.5359999999999999,0.36999999999999994
PCA,glass,_smoteSVM,RF,NONE,NONE,0.7540000000000001,0.772,0.9099999999999999,0.756,0.808,0.694
PCA,glass,_smoteSVM,SGD,NONE,NONE,0.038,0.13799999999999998,0.906,0.05800000000000001,0.06,0.046
PCA,glass,_smoteSVM,SVM,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_train,ABC,NONE,NONE,0.40599999999999997,0.48,0.7559999999999999,0.4,0.49000000000000005,0.318
PCA,glass,_train,DTREE,NONE,NONE,0.6479999999999999,0.6459999999999999,0.874,0.638,0.718,0.556
PCA,glass,_train,KNN,NONE,NONE,0.6759999999999999,0.68,0.874,0.6619999999999999,0.728,0.576
PCA,glass,_train,LRG,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,glass,_train,MLP,NONE,NONE,0.418,0.4779999999999999,0.726,0.386,0.41200000000000003,0.246
PCA,glass,_train,RF,NONE,NONE,0.704,0.726,0.884,0.708,0.76,0.632
PCA,glass,_train,SGD,NONE,NONE,0.134,0.29800000000000004,0.77,0.176,0.12,0.084
PCA,glass,_train,SVM,NONE,NONE,0.126,0.356,0.644,0.186,0.0,0.0
PCA,new-thyroid,_Borderline1,ABC,NONE,NONE,0.9400000000000001,0.9359999999999999,0.8800000000000001,0.9259999999999999,0.8979999999999999,0.8240000000000001
PCA,new-thyroid,_Borderline1,DTREE,NONE,NONE,0.968,0.9640000000000001,0.9460000000000001,0.9620000000000001,0.952,0.9079999999999998
PCA,new-thyroid,_Borderline1,KNN,NONE,NONE,0.97,0.9620000000000001,0.974,0.9640000000000001,0.97,0.9359999999999999
PCA,new-thyroid,_Borderline1,LRG,NONE,NONE,0.798,0.826,0.602,0.7819999999999999,0.6200000000000001,0.442
PCA,new-thyroid,_Borderline1,MLP,NONE,NONE,0.958,0.9540000000000001,0.9339999999999999,0.9540000000000001,0.942,0.89
PCA,new-thyroid,_Borderline1,RF,NONE,NONE,0.9800000000000001,0.9780000000000001,0.958,0.9780000000000001,0.966,0.9359999999999999
PCA,new-thyroid,_Borderline1,SGD,NONE,NONE,0.748,0.716,0.8160000000000001,0.7080000000000001,0.7,0.578
PCA,new-thyroid,_Borderline1,SVM,NONE,NONE,0.9,0.884,0.742,0.8699999999999999,0.788,0.6359999999999999
PCA,new-thyroid,_Borderline2,ABC,NONE,NONE,0.884,0.898,0.8460000000000001,0.884,0.8460000000000001,0.75
PCA,new-thyroid,_Borderline2,DTREE,NONE,NONE,0.938,0.9260000000000002,0.9460000000000001,0.9280000000000002,0.932,0.8720000000000001
PCA,new-thyroid,_Borderline2,KNN,NONE,NONE,0.952,0.9440000000000002,0.97,0.9480000000000001,0.958,0.914
PCA,new-thyroid,_Borderline2,LRG,NONE,NONE,0.798,0.826,0.602,0.7819999999999999,0.6200000000000001,0.442
PCA,new-thyroid,_Borderline2,MLP,NONE,NONE,0.9559999999999998,0.9480000000000001,0.952,0.95,0.9480000000000001,0.9020000000000001
PCA,new-thyroid,_Borderline2,RF,NONE,NONE,0.9579999999999999,0.952,0.9720000000000001,0.9559999999999998,0.9640000000000001,0.924
PCA,new-thyroid,_Borderline2,SGD,NONE,NONE,0.8140000000000001,0.734,0.714,0.712,0.644,0.4600000000000001
PCA,new-thyroid,_Borderline2,SVM,NONE,NONE,0.9,0.884,0.742,0.8699999999999999,0.788,0.6359999999999999
PCA,new-thyroid,_Geometric_SMOTE,ABC,NONE,NONE,0.9560000000000001,0.9480000000000001,0.942,0.95,0.942,0.8940000000000001
PCA,new-thyroid,_Geometric_SMOTE,DTREE,NONE,NONE,0.942,0.932,0.958,0.9339999999999999,0.944,0.8880000000000001
PCA,new-thyroid,_Geometric_SMOTE,KNN,NONE,NONE,0.966,0.958,0.974,0.96,0.968,0.93
PCA,new-thyroid,_Geometric_SMOTE,LRG,NONE,NONE,0.8859999999999999,0.8640000000000001,0.688,0.85,0.7400000000000001,0.5660000000000001
PCA,new-thyroid,_Geometric_SMOTE,MLP,NONE,NONE,0.9739999999999999,0.966,0.9540000000000001,0.968,0.96,0.924
PCA,new-thyroid,_Geometric_SMOTE,RF,NONE,NONE,0.9640000000000001,0.952,0.96,0.9559999999999998,0.9559999999999998,0.916
PCA,new-thyroid,_Geometric_SMOTE,SGD,NONE,NONE,0.704,0.6940000000000001,0.8560000000000001,0.658,0.678,0.5820000000000001
PCA,new-thyroid,_Geometric_SMOTE,SVM,NONE,NONE,0.924,0.9120000000000001,0.798,0.9039999999999999,0.8379999999999999,0.7140000000000001
PCA,new-thyroid,_SMOTE,ABC,NONE,NONE,0.942,0.9360000000000002,0.8699999999999999,0.9259999999999999,0.892,0.8140000000000001
PCA,new-thyroid,_SMOTE,DTREE,NONE,NONE,0.9620000000000001,0.954,0.944,0.954,0.946,0.8959999999999999
PCA,new-thyroid,_SMOTE,KNN,NONE,NONE,0.97,0.9620000000000001,0.974,0.9640000000000001,0.97,0.9359999999999999
PCA,new-thyroid,_SMOTE,LRG,NONE,NONE,0.8859999999999999,0.8640000000000001,0.688,0.85,0.7400000000000001,0.5660000000000001
PCA,new-thyroid,_SMOTE,MLP,NONE,NONE,0.976,0.9719999999999999,0.9560000000000001,0.9719999999999999,0.9640000000000001,0.9299999999999999
PCA,new-thyroid,_SMOTE,RF,NONE,NONE,0.986,0.982,0.978,0.984,0.978,0.9600000000000002
PCA,new-thyroid,_SMOTE,SGD,NONE,NONE,0.752,0.758,0.766,0.724,0.6559999999999999,0.532
PCA,new-thyroid,_SMOTE,SVM,NONE,NONE,0.932,0.9200000000000002,0.818,0.9139999999999999,0.8560000000000001,0.744
PCA,new-thyroid,_smoteSVM,ABC,NONE,NONE,0.8480000000000001,0.8880000000000001,0.8019999999999999,0.8600000000000001,0.792,0.696
PCA,new-thyroid,_smoteSVM,DTREE,NONE,NONE,0.9620000000000001,0.954,0.9339999999999999,0.954,0.9400000000000001,0.8880000000000001
PCA,new-thyroid,_smoteSVM,KNN,NONE,NONE,0.966,0.958,0.974,0.96,0.968,0.93
PCA,new-thyroid,_smoteSVM,LRG,NONE,NONE,0.884,0.86,0.676,0.842,0.7300000000000001,0.548
PCA,new-thyroid,_smoteSVM,MLP,NONE,NONE,0.978,0.9720000000000001,0.966,0.974,0.968,0.938
PCA,new-thyroid,_smoteSVM,RF,NONE,NONE,0.984,0.984,0.97,0.984,0.974,0.952
PCA,new-thyroid,_smoteSVM,SGD,NONE,NONE,0.836,0.7859999999999999,0.8119999999999999,0.762,0.7379999999999999,0.614
PCA,new-thyroid,_smoteSVM,SVM,NONE,NONE,0.9119999999999999,0.8960000000000001,0.764,0.8880000000000001,0.8099999999999999,0.6719999999999999
PCA,new-thyroid,_train,ABC,NONE,NONE,0.952,0.95,0.9139999999999999,0.95,0.9279999999999999,0.868
PCA,new-thyroid,_train,DTREE,NONE,NONE,0.9640000000000001,0.958,0.9339999999999999,0.958,0.942,0.8960000000000001
PCA,new-thyroid,_train,KNN,NONE,NONE,0.966,0.9640000000000001,0.946,0.9640000000000001,0.9540000000000001,0.9119999999999999
PCA,new-thyroid,_train,LRG,NONE,NONE,0.49000000000000005,0.7,0.3,0.57,0.0,0.0
PCA,new-thyroid,_train,MLP,NONE,NONE,0.8779999999999999,0.852,0.6540000000000001,0.8320000000000001,0.7080000000000001,0.518
PCA,new-thyroid,_train,RF,NONE,NONE,0.9800000000000001,0.9780000000000001,0.958,0.9780000000000001,0.966,0.9359999999999999
PCA,new-thyroid,_train,SGD,NONE,NONE,0.388,0.45,0.702,0.358,0.26799999999999996,0.152
PCA,new-thyroid,_train,SVM,NONE,NONE,0.842,0.794,0.5279999999999999,0.7540000000000001,0.5640000000000001,0.332
PCA,penbased,_Borderline1,ABC,NONE,NONE,0.17400000000000002,0.278,0.9200000000000002,0.168,0.266,0.2
PCA,penbased,_Borderline1,DTREE,NONE,NONE,0.884,0.8780000000000001,0.9860000000000001,0.8780000000000001,0.93,0.86
PCA,penbased,_Borderline1,KNN,NONE,NONE,0.97,0.968,0.998,0.968,0.982,0.962
PCA,penbased,_Borderline1,LRG,NONE,NONE,0.8720000000000001,0.8639999999999999,0.984,0.86,0.9200000000000002,0.842
PCA,penbased,_Borderline1,MLP,NONE,NONE,0.9719999999999999,0.9719999999999999,1.0,0.9719999999999999,0.984,0.968
PCA,penbased,_Borderline1,RF,NONE,NONE,0.9719999999999999,0.9719999999999999,1.0,0.9719999999999999,0.984,0.966
PCA,penbased,_Borderline1,SGD,NONE,NONE,0.8780000000000001,0.85,0.982,0.844,0.9099999999999999,0.826
PCA,penbased,_Borderline1,SVM,NONE,NONE,0.9780000000000001,0.9760000000000002,0.998,0.9760000000000002,0.984,0.974
PCA,penbased,_Borderline2,ABC,NONE,NONE,0.14400000000000002,0.278,0.9200000000000002,0.16599999999999998,0.262,0.20600000000000002
PCA,penbased,_Borderline2,DTREE,NONE,NONE,0.876,0.876,0.9860000000000001,0.8719999999999999,0.9260000000000002,0.852
PCA,penbased,_Borderline2,KNN,NONE,NONE,0.9720000000000001,0.97,0.998,0.97,0.982,0.962
PCA,penbased,_Borderline2,LRG,NONE,NONE,0.868,0.8619999999999999,0.984,0.858,0.9179999999999999,0.8400000000000001
PCA,penbased,_Borderline2,MLP,NONE,NONE,0.97,0.968,1.0,0.968,0.982,0.9640000000000001
PCA,penbased,_Borderline2,RF,NONE,NONE,0.97,0.968,0.998,0.968,0.982,0.9640000000000001
PCA,penbased,_Borderline2,SGD,NONE,NONE,0.8699999999999999,0.852,0.982,0.8459999999999999,0.9099999999999999,0.828
PCA,penbased,_Borderline2,SVM,NONE,NONE,0.9800000000000001,0.9780000000000001,0.998,0.9780000000000001,0.986,0.974
PCA,penbased,_Geometric_SMOTE,ABC,NONE,NONE,0.14200000000000002,0.264,0.914,0.164,0.25,0.188
PCA,penbased,_Geometric_SMOTE,DTREE,NONE,NONE,0.8800000000000001,0.876,0.9880000000000001,0.876,0.9259999999999999,0.8540000000000001
PCA,penbased,_Geometric_SMOTE,KNN,NONE,NONE,0.9720000000000001,0.97,0.998,0.97,0.982,0.962
PCA,penbased,_Geometric_SMOTE,LRG,NONE,NONE,0.8699999999999999,0.866,0.986,0.8619999999999999,0.9179999999999999,0.842
PCA,penbased,_Geometric_SMOTE,MLP,NONE,NONE,0.976,0.974,1.0,0.974,0.986,0.9720000000000001
PCA,penbased,_Geometric_SMOTE,RF,NONE,NONE,0.9719999999999999,0.968,0.998,0.968,0.982,0.966
PCA,penbased,_Geometric_SMOTE,SGD,NONE,NONE,0.874,0.844,0.982,0.842,0.9040000000000001,0.818
PCA,penbased,_Geometric_SMOTE,SVM,NONE,NONE,0.976,0.976,1.0,0.976,0.984,0.974
PCA,penbased,_SMOTE,ABC,NONE,NONE,0.18,0.276,0.916,0.17400000000000002,0.262,0.196
PCA,penbased,_SMOTE,DTREE,NONE,NONE,0.8800000000000001,0.874,0.9860000000000001,0.8720000000000001,0.9279999999999999,0.8540000000000001
