MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
pca,dermatology,_delaunay_edge_ratio_6.5,GNB,edge_ratio,6.5,0.8460000000000001,0.78,0.968,0.784,0.8580000000000002,0.744
pca,dermatology,_delaunay_edge_ratio_6.5,KNN,edge_ratio,6.5,0.9480000000000001,0.938,0.992,0.938,0.962,0.924
pca,dermatology,_delaunay_edge_ratio_6.5,LRG,edge_ratio,6.5,0.954,0.9480000000000001,0.992,0.9480000000000001,0.97,0.9360000000000002
pca,dermatology,_delaunay_edge_ratio_6.5,MLP,edge_ratio,6.5,0.978,0.9719999999999999,0.9960000000000001,0.9719999999999999,0.9800000000000001,0.968
pca,dermatology,_delaunay_edge_ratio_6.5,QDA,edge_ratio,6.5,0.8280000000000001,0.82,0.966,0.804,0.866,0.7859999999999999
pca,dermatology,_delaunay_edge_ratio_6.5,RF,edge_ratio,6.5,0.95,0.9420000000000002,0.99,0.9420000000000002,0.9639999999999999,0.9259999999999999
pca,dermatology,_delaunay_edge_ratio_6.5,SGD,edge_ratio,6.5,0.7100000000000001,0.6719999999999999,0.898,0.624,0.68,0.57
pca,dermatology,_delaunay_edge_ratio_6.5,SVM,edge_ratio,6.5,0.914,0.9040000000000001,0.982,0.9020000000000001,0.9380000000000001,0.8879999999999999
pca,dermatology,_delaunay_edge_ratio_7.0,ABC,edge_ratio,7.0,0.6620000000000001,0.62,0.9279999999999999,0.618,0.7140000000000001,0.568
pca,dermatology,_delaunay_edge_ratio_7.0,DTREE,edge_ratio,7.0,0.89,0.876,0.978,0.8779999999999999,0.922,0.85
pca,dermatology,_delaunay_edge_ratio_7.0,GNB,edge_ratio,7.0,0.834,0.786,0.968,0.792,0.866,0.75
pca,dermatology,_delaunay_edge_ratio_7.0,KNN,edge_ratio,7.0,0.9399999999999998,0.924,0.99,0.924,0.9559999999999998,0.908
pca,dermatology,_delaunay_edge_ratio_7.0,LRG,edge_ratio,7.0,0.9400000000000001,0.9280000000000002,0.99,0.9280000000000002,0.9560000000000001,0.914
pca,dermatology,_delaunay_edge_ratio_7.0,MLP,edge_ratio,7.0,0.968,0.9640000000000001,0.992,0.9640000000000001,0.9800000000000001,0.952
pca,dermatology,_delaunay_edge_ratio_7.0,QDA,edge_ratio,7.0,0.8320000000000001,0.7779999999999999,0.9559999999999998,0.7699999999999999,0.8400000000000001,0.738
pca,dermatology,_delaunay_edge_ratio_7.0,RF,edge_ratio,7.0,0.924,0.9120000000000001,0.986,0.9120000000000001,0.9480000000000001,0.8960000000000001
pca,dermatology,_delaunay_edge_ratio_7.0,SGD,edge_ratio,7.0,0.8240000000000001,0.7619999999999999,0.954,0.74,0.8099999999999999,0.712
pca,dermatology,_delaunay_edge_ratio_7.0,SVM,edge_ratio,7.0,0.8940000000000001,0.868,0.9800000000000001,0.8539999999999999,0.906,0.8480000000000001
pca,dermatology,_delaunay_edge_ratio_7.5,ABC,edge_ratio,7.5,0.6279999999999999,0.5960000000000001,0.9120000000000001,0.5860000000000001,0.696,0.532
pca,dermatology,_delaunay_edge_ratio_7.5,DTREE,edge_ratio,7.5,0.876,0.868,0.9739999999999999,0.866,0.916,0.8400000000000001
pca,dermatology,_delaunay_edge_ratio_7.5,GNB,edge_ratio,7.5,0.866,0.796,0.9719999999999999,0.796,0.868,0.76
pca,dermatology,_delaunay_edge_ratio_7.5,KNN,edge_ratio,7.5,0.942,0.932,0.99,0.9339999999999999,0.958,0.9179999999999999
pca,dermatology,_delaunay_edge_ratio_7.5,LRG,edge_ratio,7.5,0.9460000000000001,0.9360000000000002,0.99,0.9339999999999999,0.962,0.9200000000000002
pca,dermatology,_delaunay_edge_ratio_7.5,MLP,edge_ratio,7.5,0.97,0.9640000000000001,0.9940000000000001,0.9640000000000001,0.9800000000000001,0.958
pca,dermatology,_delaunay_edge_ratio_7.5,QDA,edge_ratio,7.5,0.86,0.8200000000000001,0.966,0.8099999999999999,0.8779999999999999,0.786
pca,dermatology,_delaunay_edge_ratio_7.5,RF,edge_ratio,7.5,0.946,0.9380000000000001,0.992,0.9360000000000002,0.962,0.9259999999999999
pca,dermatology,_delaunay_edge_ratio_7.5,SGD,edge_ratio,7.5,0.7379999999999999,0.584,0.932,0.568,0.6399999999999999,0.51
pca,dermatology,_delaunay_edge_ratio_7.5,SVM,edge_ratio,7.5,0.924,0.8859999999999999,0.982,0.8779999999999999,0.924,0.8619999999999999
pca,dermatology,_delaunay_edge_ratio_8.0,ABC,edge_ratio,8.0,0.632,0.61,0.9279999999999999,0.6,0.692,0.5519999999999999
pca,dermatology,_delaunay_edge_ratio_8.0,DTREE,edge_ratio,8.0,0.8639999999999999,0.8379999999999999,0.9739999999999999,0.8400000000000001,0.9,0.804
pca,dermatology,_delaunay_edge_ratio_8.0,GNB,edge_ratio,8.0,0.8699999999999999,0.808,0.9719999999999999,0.818,0.882,0.776
pca,dermatology,_delaunay_edge_ratio_8.0,KNN,edge_ratio,8.0,0.942,0.9340000000000002,0.9879999999999999,0.9340000000000002,0.9599999999999997,0.916
pca,dermatology,_delaunay_edge_ratio_8.0,LRG,edge_ratio,8.0,0.95,0.938,0.992,0.938,0.9640000000000001,0.9259999999999999
pca,dermatology,_delaunay_edge_ratio_8.0,MLP,edge_ratio,8.0,0.976,0.9720000000000001,0.998,0.9720000000000001,0.982,0.968
pca,dermatology,_delaunay_edge_ratio_8.0,QDA,edge_ratio,8.0,0.85,0.8119999999999999,0.962,0.8,0.8700000000000001,0.774
pca,dermatology,_delaunay_edge_ratio_8.0,RF,edge_ratio,8.0,0.9440000000000002,0.938,0.9879999999999999,0.9400000000000001,0.9640000000000001,0.922
pca,dermatology,_delaunay_edge_ratio_8.0,SGD,edge_ratio,8.0,0.756,0.73,0.954,0.6940000000000001,0.76,0.682
pca,dermatology,_delaunay_edge_ratio_8.0,SVM,edge_ratio,8.0,0.9279999999999999,0.8939999999999999,0.984,0.8879999999999999,0.932,0.874
pca,dermatology,_delaunay_edge_ratio_8.5,ABC,edge_ratio,8.5,0.6980000000000001,0.656,0.9359999999999999,0.6300000000000001,0.728,0.594
pca,dermatology,_delaunay_edge_ratio_8.5,DTREE,edge_ratio,8.5,0.8699999999999999,0.852,0.976,0.8539999999999999,0.9100000000000001,0.8219999999999998
pca,dermatology,_delaunay_edge_ratio_8.5,GNB,edge_ratio,8.5,0.8699999999999999,0.8019999999999999,0.974,0.8,0.876,0.7660000000000001
pca,dermatology,_delaunay_edge_ratio_8.5,KNN,edge_ratio,8.5,0.9380000000000001,0.9259999999999999,0.9880000000000001,0.924,0.9560000000000001,0.908
pca,dermatology,_delaunay_edge_ratio_8.5,LRG,edge_ratio,8.5,0.9280000000000002,0.922,0.9880000000000001,0.9200000000000002,0.952,0.906
pca,dermatology,_delaunay_edge_ratio_8.5,MLP,edge_ratio,8.5,0.9720000000000001,0.968,0.9960000000000001,0.968,0.9799999999999999,0.9600000000000002
pca,dermatology,_delaunay_edge_ratio_8.5,QDA,edge_ratio,8.5,0.8160000000000001,0.8099999999999999,0.96,0.792,0.8560000000000001,0.772
pca,dermatology,_delaunay_edge_ratio_8.5,RF,edge_ratio,8.5,0.9480000000000001,0.942,0.992,0.942,0.966,0.9259999999999999
pca,dermatology,_delaunay_edge_ratio_8.5,SGD,edge_ratio,8.5,0.77,0.6479999999999999,0.9119999999999999,0.618,0.6900000000000001,0.5559999999999999
pca,dermatology,_delaunay_edge_ratio_8.5,SVM,edge_ratio,8.5,0.916,0.8800000000000001,0.9800000000000001,0.874,0.9219999999999999,0.8560000000000001
pca,dermatology,_delaunay_edge_ratio_9.0,ABC,edge_ratio,9.0,0.6679999999999999,0.6659999999999999,0.9359999999999999,0.6439999999999999,0.728,0.614
pca,dermatology,_delaunay_edge_ratio_9.0,DTREE,edge_ratio,9.0,0.8600000000000001,0.8480000000000001,0.968,0.8480000000000001,0.9039999999999999,0.8140000000000001
pca,dermatology,_delaunay_edge_ratio_9.0,GNB,edge_ratio,9.0,0.8539999999999999,0.8,0.9719999999999999,0.8039999999999999,0.874,0.7659999999999999
pca,dermatology,_delaunay_edge_ratio_9.0,KNN,edge_ratio,9.0,0.9400000000000001,0.924,0.99,0.922,0.9560000000000001,0.908
pca,dermatology,_delaunay_edge_ratio_9.0,LRG,edge_ratio,9.0,0.946,0.9359999999999999,0.99,0.9339999999999999,0.962,0.9219999999999999
pca,dermatology,_delaunay_edge_ratio_9.0,MLP,edge_ratio,9.0,0.974,0.9719999999999999,0.9940000000000001,0.9719999999999999,0.984,0.9620000000000001
pca,dermatology,_delaunay_edge_ratio_9.0,QDA,edge_ratio,9.0,0.836,0.8039999999999999,0.9620000000000001,0.796,0.866,0.766
pca,dermatology,_delaunay_edge_ratio_9.0,RF,edge_ratio,9.0,0.9480000000000001,0.9400000000000001,0.992,0.942,0.9640000000000001,0.9319999999999998
pca,dermatology,_delaunay_edge_ratio_9.0,SGD,edge_ratio,9.0,0.772,0.706,0.946,0.6839999999999999,0.744,0.65
pca,dermatology,_delaunay_edge_ratio_9.0,SVM,edge_ratio,9.0,0.9199999999999999,0.8960000000000001,0.984,0.892,0.93,0.876
pca,dermatology,_delaunay_edge_ratio_9.5,ABC,edge_ratio,9.5,0.724,0.6900000000000001,0.944,0.6759999999999999,0.7620000000000001,0.646
pca,dermatology,_delaunay_edge_ratio_9.5,DTREE,edge_ratio,9.5,0.8780000000000001,0.866,0.9719999999999999,0.866,0.916,0.8380000000000001
pca,dermatology,_delaunay_edge_ratio_9.5,GNB,edge_ratio,9.5,0.858,0.7859999999999999,0.97,0.794,0.868,0.7520000000000001
pca,dermatology,_delaunay_edge_ratio_9.5,KNN,edge_ratio,9.5,0.9460000000000001,0.9359999999999999,0.99,0.9359999999999999,0.962,0.922
pca,dermatology,_delaunay_edge_ratio_9.5,LRG,edge_ratio,9.5,0.938,0.9299999999999999,0.9880000000000001,0.9299999999999999,0.958,0.916
pca,dermatology,_delaunay_edge_ratio_9.5,MLP,edge_ratio,9.5,0.974,0.9720000000000001,0.994,0.9720000000000001,0.984,0.9620000000000001
pca,dermatology,_delaunay_edge_ratio_9.5,QDA,edge_ratio,9.5,0.844,0.786,0.9620000000000001,0.78,0.852,0.746
pca,dermatology,_delaunay_edge_ratio_9.5,RF,edge_ratio,9.5,0.9359999999999999,0.9279999999999999,0.99,0.93,0.958,0.9119999999999999
pca,dermatology,_delaunay_edge_ratio_9.5,SGD,edge_ratio,9.5,0.798,0.732,0.95,0.708,0.772,0.682
pca,dermatology,_delaunay_edge_ratio_9.5,SVM,edge_ratio,9.5,0.9259999999999999,0.892,0.982,0.884,0.9259999999999999,0.8700000000000001
pca,dermatology,_delaunay_max_solid_angle_1.0,ABC,max_solid_angle,1.0,0.546,0.54,0.9059999999999999,0.5,0.5880000000000001,0.462
pca,dermatology,_delaunay_max_solid_angle_1.0,DTREE,max_solid_angle,1.0,0.866,0.8460000000000001,0.97,0.8520000000000001,0.9039999999999999,0.8140000000000001
pca,dermatology,_delaunay_max_solid_angle_1.0,GNB,max_solid_angle,1.0,0.8460000000000001,0.782,0.966,0.7780000000000001,0.858,0.744
pca,dermatology,_delaunay_max_solid_angle_1.0,KNN,max_solid_angle,1.0,0.9380000000000001,0.93,0.99,0.93,0.958,0.916
pca,dermatology,_delaunay_max_solid_angle_1.0,LRG,max_solid_angle,1.0,0.93,0.916,0.9880000000000001,0.916,0.95,0.9039999999999999
pca,dermatology,_delaunay_max_solid_angle_1.0,MLP,max_solid_angle,1.0,0.968,0.966,0.992,0.966,0.982,0.9560000000000001
pca,dermatology,_delaunay_max_solid_angle_1.0,QDA,max_solid_angle,1.0,0.8560000000000001,0.8280000000000001,0.9640000000000001,0.8140000000000001,0.874,0.7879999999999999
pca,dermatology,_delaunay_max_solid_angle_1.0,RF,max_solid_angle,1.0,0.9359999999999999,0.9259999999999999,0.9880000000000001,0.9280000000000002,0.958,0.9120000000000001
pca,dermatology,_delaunay_max_solid_angle_1.0,SGD,max_solid_angle,1.0,0.7379999999999999,0.696,0.9359999999999999,0.664,0.716,0.628
pca,dermatology,_delaunay_max_solid_angle_1.0,SVM,max_solid_angle,1.0,0.914,0.8780000000000001,0.982,0.874,0.922,0.86
pca,dermatology,_delaunay_max_solid_angle_1.5,ABC,max_solid_angle,1.5,0.654,0.5640000000000001,0.9200000000000002,0.518,0.63,0.49000000000000005
pca,dermatology,_delaunay_max_solid_angle_1.5,DTREE,max_solid_angle,1.5,0.866,0.85,0.9719999999999999,0.8480000000000001,0.908,0.82
pca,dermatology,_delaunay_max_solid_angle_1.5,GNB,max_solid_angle,1.5,0.8540000000000001,0.7979999999999999,0.97,0.7999999999999999,0.8699999999999999,0.7619999999999999
pca,dermatology,_delaunay_max_solid_angle_1.5,KNN,max_solid_angle,1.5,0.942,0.924,0.9880000000000001,0.924,0.9559999999999998,0.908
pca,dermatology,_delaunay_max_solid_angle_1.5,LRG,max_solid_angle,1.5,0.9480000000000001,0.9400000000000001,0.99,0.9400000000000001,0.9639999999999999,0.924
pca,dermatology,_delaunay_max_solid_angle_1.5,MLP,max_solid_angle,1.5,0.9640000000000001,0.96,0.992,0.9579999999999999,0.976,0.944
pca,dermatology,_delaunay_max_solid_angle_1.5,QDA,max_solid_angle,1.5,0.82,0.804,0.9640000000000001,0.796,0.8560000000000001,0.772
pca,dermatology,_delaunay_max_solid_angle_1.5,RF,max_solid_angle,1.5,0.942,0.9339999999999999,0.99,0.9359999999999999,0.962,0.916
pca,dermatology,_delaunay_max_solid_angle_1.5,SGD,max_solid_angle,1.5,0.8099999999999999,0.742,0.9460000000000001,0.712,0.788,0.686
pca,dermatology,_delaunay_max_solid_angle_1.5,SVM,max_solid_angle,1.5,0.916,0.8859999999999999,0.982,0.8720000000000001,0.9200000000000002,0.866
pca,dermatology,_delaunay_max_solid_angle_2.0,ABC,max_solid_angle,2.0,0.612,0.566,0.9119999999999999,0.548,0.654,0.5
pca,dermatology,_delaunay_max_solid_angle_2.0,DTREE,max_solid_angle,2.0,0.8699999999999999,0.852,0.9720000000000001,0.8539999999999999,0.908,0.8220000000000001
pca,dermatology,_delaunay_max_solid_angle_2.0,GNB,max_solid_angle,2.0,0.836,0.7700000000000001,0.966,0.77,0.85,0.73
pca,dermatology,_delaunay_max_solid_angle_2.0,KNN,max_solid_angle,2.0,0.952,0.942,0.99,0.9400000000000001,0.966,0.9259999999999999
pca,dermatology,_delaunay_max_solid_angle_2.0,LRG,max_solid_angle,2.0,0.9419999999999998,0.9339999999999999,0.99,0.9339999999999999,0.962,0.9200000000000002
pca,dermatology,_delaunay_max_solid_angle_2.0,MLP,max_solid_angle,2.0,0.974,0.968,0.9960000000000001,0.968,0.978,0.9620000000000001
pca,dermatology,_delaunay_max_solid_angle_2.0,QDA,max_solid_angle,2.0,0.82,0.812,0.9620000000000001,0.8039999999999999,0.8700000000000001,0.78
pca,dermatology,_delaunay_max_solid_angle_2.0,RF,max_solid_angle,2.0,0.942,0.9299999999999999,0.9879999999999999,0.9299999999999999,0.9579999999999999,0.916
pca,dermatology,_delaunay_max_solid_angle_2.0,SGD,max_solid_angle,2.0,0.792,0.71,0.944,0.668,0.754,0.656
pca,dermatology,_delaunay_max_solid_angle_2.0,SVM,max_solid_angle,2.0,0.9120000000000001,0.8779999999999999,0.9800000000000001,0.8700000000000001,0.916,0.8560000000000001
pca,dermatology,_delaunay_max_solid_angle_2.5,ABC,max_solid_angle,2.5,0.658,0.6900000000000001,0.9219999999999999,0.658,0.728,0.624
pca,dermatology,_delaunay_max_solid_angle_2.5,DTREE,max_solid_angle,2.5,0.876,0.858,0.9719999999999999,0.8619999999999999,0.9099999999999999,0.826
pca,dermatology,_delaunay_max_solid_angle_2.5,GNB,max_solid_angle,2.5,0.858,0.792,0.9719999999999999,0.79,0.8640000000000001,0.756
pca,dermatology,_delaunay_max_solid_angle_2.5,KNN,max_solid_angle,2.5,0.9360000000000002,0.924,0.9880000000000001,0.924,0.9560000000000001,0.908
pca,dermatology,_delaunay_max_solid_angle_2.5,LRG,max_solid_angle,2.5,0.946,0.9380000000000001,0.99,0.9380000000000001,0.9639999999999999,0.9259999999999999
pca,dermatology,_delaunay_max_solid_angle_2.5,MLP,max_solid_angle,2.5,0.97,0.966,0.9940000000000001,0.966,0.978,0.9560000000000001
pca,dermatology,_delaunay_max_solid_angle_2.5,QDA,max_solid_angle,2.5,0.748,0.768,0.954,0.746,0.8220000000000001,0.73
pca,dermatology,_delaunay_max_solid_angle_2.5,RF,max_solid_angle,2.5,0.952,0.944,0.99,0.946,0.968,0.93
pca,dermatology,_delaunay_max_solid_angle_2.5,SGD,max_solid_angle,2.5,0.768,0.712,0.944,0.6839999999999999,0.75,0.652
pca,dermatology,_delaunay_max_solid_angle_2.5,SVM,max_solid_angle,2.5,0.9359999999999999,0.9099999999999999,0.986,0.9019999999999999,0.942,0.892
pca,dermatology,_delaunay_max_solid_angle_3.0,ABC,max_solid_angle,3.0,0.758,0.6679999999999999,0.9400000000000001,0.6759999999999999,0.778,0.6159999999999999
pca,dermatology,_delaunay_max_solid_angle_3.0,DTREE,max_solid_angle,3.0,0.8619999999999999,0.836,0.968,0.8380000000000001,0.898,0.7979999999999999
pca,dermatology,_delaunay_max_solid_angle_3.0,GNB,max_solid_angle,3.0,0.8480000000000001,0.79,0.97,0.796,0.8699999999999999,0.7540000000000001
pca,dermatology,_delaunay_max_solid_angle_3.0,KNN,max_solid_angle,3.0,0.9339999999999999,0.9219999999999999,0.9879999999999999,0.9219999999999999,0.954,0.9040000000000001
pca,dermatology,_delaunay_max_solid_angle_3.0,LRG,max_solid_angle,3.0,0.9339999999999999,0.922,0.9880000000000001,0.922,0.954,0.908
pca,dermatology,_delaunay_max_solid_angle_3.0,MLP,max_solid_angle,3.0,0.962,0.96,0.992,0.96,0.9780000000000001,0.95
pca,dermatology,_delaunay_max_solid_angle_3.0,QDA,max_solid_angle,3.0,0.8200000000000001,0.7919999999999999,0.9579999999999999,0.778,0.8540000000000001,0.752
pca,dermatology,_delaunay_max_solid_angle_3.0,RF,max_solid_angle,3.0,0.952,0.944,0.99,0.946,0.966,0.932
pca,dermatology,_delaunay_max_solid_angle_3.0,SGD,max_solid_angle,3.0,0.808,0.6980000000000001,0.938,0.6960000000000001,0.764,0.63
pca,dermatology,_delaunay_max_solid_angle_3.0,SVM,max_solid_angle,3.0,0.908,0.876,0.982,0.868,0.9199999999999999,0.85
pca,dermatology,_delaunay_max_solid_angle_3.5,ABC,max_solid_angle,3.5,0.65,0.588,0.924,0.5740000000000001,0.6759999999999999,0.528
pca,dermatology,_delaunay_max_solid_angle_3.5,DTREE,max_solid_angle,3.5,0.8719999999999999,0.8539999999999999,0.974,0.8560000000000001,0.9099999999999999,0.826
pca,dermatology,_delaunay_max_solid_angle_3.5,GNB,max_solid_angle,3.5,0.8399999999999999,0.784,0.968,0.784,0.86,0.748
pca,dermatology,_delaunay_max_solid_angle_3.5,KNN,max_solid_angle,3.5,0.942,0.9299999999999999,0.992,0.9279999999999999,0.958,0.914
pca,dermatology,_delaunay_max_solid_angle_3.5,LRG,max_solid_angle,3.5,0.9280000000000002,0.916,0.9880000000000001,0.914,0.9480000000000001,0.9019999999999999
pca,dermatology,_delaunay_max_solid_angle_3.5,MLP,max_solid_angle,3.5,0.962,0.958,0.992,0.958,0.976,0.946
pca,dermatology,_delaunay_max_solid_angle_3.5,QDA,max_solid_angle,3.5,0.8240000000000001,0.8160000000000001,0.966,0.794,0.858,0.782
pca,dermatology,_delaunay_max_solid_angle_3.5,RF,max_solid_angle,3.5,0.946,0.9380000000000001,0.992,0.9380000000000001,0.9640000000000001,0.9259999999999999
pca,dermatology,_delaunay_max_solid_angle_3.5,SGD,max_solid_angle,3.5,0.812,0.65,0.9419999999999998,0.6220000000000001,0.71,0.584
pca,dermatology,_delaunay_max_solid_angle_3.5,SVM,max_solid_angle,3.5,0.9199999999999999,0.876,0.982,0.868,0.9179999999999999,0.8560000000000001
pca,dermatology,_delaunay_max_solid_angle_4.0,ABC,max_solid_angle,4.0,0.626,0.5780000000000001,0.9179999999999999,0.572,0.688,0.518
pca,dermatology,_delaunay_max_solid_angle_4.0,DTREE,max_solid_angle,4.0,0.8400000000000001,0.8240000000000001,0.9639999999999999,0.826,0.8879999999999999,0.784
pca,dermatology,_delaunay_max_solid_angle_4.0,GNB,max_solid_angle,4.0,0.842,0.768,0.968,0.776,0.85,0.7260000000000001
pca,dermatology,_delaunay_max_solid_angle_4.0,KNN,max_solid_angle,4.0,0.932,0.9179999999999999,0.99,0.9179999999999999,0.95,0.9039999999999999
pca,dermatology,_delaunay_max_solid_angle_4.0,LRG,max_solid_angle,4.0,0.9400000000000001,0.93,0.992,0.932,0.96,0.916
pca,dermatology,_delaunay_max_solid_angle_4.0,MLP,max_solid_angle,4.0,0.9720000000000001,0.968,0.9960000000000001,0.968,0.9800000000000001,0.96
pca,dermatology,_delaunay_max_solid_angle_4.0,QDA,max_solid_angle,4.0,0.828,0.8039999999999999,0.9620000000000001,0.8019999999999999,0.8719999999999999,0.772
pca,dermatology,_delaunay_max_solid_angle_4.0,RF,max_solid_angle,4.0,0.9659999999999999,0.954,0.992,0.9559999999999998,0.9719999999999999,0.9440000000000002
pca,dermatology,_delaunay_max_solid_angle_4.0,SGD,max_solid_angle,4.0,0.766,0.6659999999999999,0.922,0.632,0.7180000000000001,0.5860000000000001
pca,dermatology,_delaunay_max_solid_angle_4.0,SVM,max_solid_angle,4.0,0.9200000000000002,0.892,0.982,0.892,0.9339999999999999,0.874
pca,dermatology,_delaunay_max_solid_angle_4.5,ABC,max_solid_angle,4.5,0.712,0.662,0.938,0.6639999999999999,0.766,0.6119999999999999
pca,dermatology,_delaunay_max_solid_angle_4.5,DTREE,max_solid_angle,4.5,0.8480000000000001,0.8320000000000001,0.97,0.8379999999999999,0.8960000000000001,0.8
pca,dermatology,_delaunay_max_solid_angle_4.5,GNB,max_solid_angle,4.5,0.858,0.7999999999999999,0.97,0.806,0.874,0.766
pca,dermatology,_delaunay_max_solid_angle_4.5,KNN,max_solid_angle,4.5,0.932,0.9099999999999999,0.9879999999999999,0.9099999999999999,0.944,0.8960000000000001
pca,dermatology,_delaunay_max_solid_angle_4.5,LRG,max_solid_angle,4.5,0.95,0.9400000000000001,0.99,0.9400000000000001,0.9639999999999999,0.9259999999999999
pca,dermatology,_delaunay_max_solid_angle_4.5,MLP,max_solid_angle,4.5,0.9800000000000001,0.9719999999999999,0.9940000000000001,0.9719999999999999,0.982,0.968
pca,dermatology,_delaunay_max_solid_angle_4.5,QDA,max_solid_angle,4.5,0.8460000000000001,0.8300000000000001,0.968,0.8240000000000001,0.8880000000000001,0.796
pca,dermatology,_delaunay_max_solid_angle_4.5,RF,max_solid_angle,4.5,0.9460000000000001,0.9400000000000001,0.99,0.938,0.962,0.922
pca,dermatology,_delaunay_max_solid_angle_4.5,SGD,max_solid_angle,4.5,0.834,0.776,0.9480000000000001,0.73,0.808,0.724
pca,dermatology,_delaunay_max_solid_angle_4.5,SVM,max_solid_angle,4.5,0.924,0.884,0.982,0.8779999999999999,0.924,0.866
pca,dermatology,_delaunay_max_solid_angle_5.0,ABC,max_solid_angle,5.0,0.728,0.6779999999999999,0.938,0.6719999999999999,0.776,0.6199999999999999
pca,dermatology,_delaunay_max_solid_angle_5.0,DTREE,max_solid_angle,5.0,0.858,0.844,0.97,0.844,0.9019999999999999,0.812
pca,dermatology,_delaunay_max_solid_angle_5.0,GNB,max_solid_angle,5.0,0.828,0.784,0.968,0.788,0.8640000000000001,0.75
pca,dermatology,_delaunay_max_solid_angle_5.0,KNN,max_solid_angle,5.0,0.9359999999999999,0.922,0.9880000000000001,0.922,0.952,0.9059999999999999
pca,dermatology,_delaunay_max_solid_angle_5.0,LRG,max_solid_angle,5.0,0.9360000000000002,0.93,0.99,0.93,0.96,0.916
pca,dermatology,_delaunay_max_solid_angle_5.0,MLP,max_solid_angle,5.0,0.9719999999999999,0.966,0.9960000000000001,0.966,0.978,0.962
pca,dermatology,_delaunay_max_solid_angle_5.0,QDA,max_solid_angle,5.0,0.8539999999999999,0.8379999999999999,0.962,0.828,0.8860000000000001,0.8019999999999999
pca,dermatology,_delaunay_max_solid_angle_5.0,RF,max_solid_angle,5.0,0.9339999999999999,0.9259999999999999,0.9880000000000001,0.9259999999999999,0.9540000000000001,0.908
pca,dermatology,_delaunay_max_solid_angle_5.0,SGD,max_solid_angle,5.0,0.718,0.7380000000000001,0.9219999999999999,0.6780000000000002,0.7460000000000001,0.662
pca,dermatology,_delaunay_max_solid_angle_5.0,SVM,max_solid_angle,5.0,0.898,0.8859999999999999,0.9800000000000001,0.882,0.924,0.868
pca,dermatology,_delaunay_max_solid_angle_5.5,ABC,max_solid_angle,5.5,0.71,0.6199999999999999,0.9360000000000002,0.6200000000000001,0.732,0.5660000000000001
pca,dermatology,_delaunay_max_solid_angle_5.5,DTREE,max_solid_angle,5.5,0.866,0.8540000000000001,0.9719999999999999,0.8560000000000001,0.908,0.8240000000000001
pca,dermatology,_delaunay_max_solid_angle_5.5,GNB,max_solid_angle,5.5,0.8320000000000001,0.7700000000000001,0.966,0.776,0.852,0.734
pca,dermatology,_delaunay_max_solid_angle_5.5,KNN,max_solid_angle,5.5,0.9400000000000001,0.924,0.99,0.924,0.9560000000000001,0.908
pca,dermatology,_delaunay_max_solid_angle_5.5,LRG,max_solid_angle,5.5,0.932,0.9200000000000002,0.9880000000000001,0.9200000000000002,0.952,0.906
pca,dermatology,_delaunay_max_solid_angle_5.5,MLP,max_solid_angle,5.5,0.968,0.962,0.9960000000000001,0.962,0.9780000000000001,0.9540000000000001
pca,dermatology,_delaunay_max_solid_angle_5.5,QDA,max_solid_angle,5.5,0.776,0.7939999999999999,0.962,0.7739999999999999,0.8379999999999999,0.762
pca,dermatology,_delaunay_max_solid_angle_5.5,RF,max_solid_angle,5.5,0.946,0.9360000000000002,0.992,0.9360000000000002,0.9620000000000001,0.924
pca,dermatology,_delaunay_max_solid_angle_5.5,SGD,max_solid_angle,5.5,0.8560000000000001,0.7020000000000001,0.95,0.6940000000000001,0.766,0.6479999999999999
pca,dermatology,_delaunay_max_solid_angle_5.5,SVM,max_solid_angle,5.5,0.9,0.868,0.9799999999999999,0.8539999999999999,0.9099999999999999,0.842
pca,dermatology,_delaunay_max_solid_angle_6.0,ABC,max_solid_angle,6.0,0.6519999999999999,0.596,0.924,0.586,0.696,0.5439999999999999
pca,dermatology,_delaunay_max_solid_angle_6.0,DTREE,max_solid_angle,6.0,0.866,0.8480000000000001,0.9739999999999999,0.85,0.9020000000000001,0.8160000000000001
pca,dermatology,_delaunay_max_solid_angle_6.0,GNB,max_solid_angle,6.0,0.8620000000000001,0.78,0.968,0.778,0.8540000000000001,0.744
pca,dermatology,_delaunay_max_solid_angle_6.0,KNN,max_solid_angle,6.0,0.944,0.932,0.99,0.93,0.96,0.9179999999999999
pca,dermatology,_delaunay_max_solid_angle_6.0,LRG,max_solid_angle,6.0,0.9279999999999999,0.9179999999999999,0.99,0.9179999999999999,0.95,0.9019999999999999
pca,dermatology,_delaunay_max_solid_angle_6.0,MLP,max_solid_angle,6.0,0.9739999999999999,0.966,0.9960000000000001,0.966,0.9800000000000001,0.962
pca,dermatology,_delaunay_max_solid_angle_6.0,QDA,max_solid_angle,6.0,0.8320000000000001,0.8160000000000001,0.968,0.804,0.8720000000000001,0.78
pca,dermatology,_delaunay_max_solid_angle_6.0,RF,max_solid_angle,6.0,0.9480000000000001,0.942,0.9879999999999999,0.942,0.9639999999999999,0.924
pca,dermatology,_delaunay_max_solid_angle_6.0,SGD,max_solid_angle,6.0,0.6880000000000001,0.65,0.932,0.61,0.68,0.578
