index,0
GEOMETRIC_SMOTE,2.857142857142857
BORDERLINE1,3.2857142857142856
SMOTE,3.5714285714285716
SMOTE_SVM,3.642857142857143
DELAUNAY,3.9285714285714284
BORDERLINE2,4.5
ORIGINAL,6.214285714285714
