index,0
SMOTE_SVM,2.5
BORDERLINE1,3.5714285714285716
GEOMETRIC_SMOTE,3.7142857142857144
SMOTE,4.071428571428571
ORIGINAL,4.5
DELAUNAY,4.714285714285714
BORDERLINE2,4.928571428571429
