DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,LRG,0.21,7.0,0.336,4.5,0.34800000000000003,1.5,0.336,4.5,0.332,6.0,0.33799999999999997,3.0,0.34800000000000003,1.5,volume,6.5,IBA
dermatology,LRG,0.4360000000000001,7.0,0.922,3.0,0.932,1.0,0.8960000000000001,5.0,0.902,4.0,0.926,2.0,0.764,6.0,volume,6.5,IBA
glass,LRG,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.326,1.0,volume,6.5,IBA
new-thyroid,LRG,0.016,7.0,0.5619999999999999,2.0,0.5619999999999999,2.0,0.4859999999999999,5.0,0.47200000000000003,6.0,0.5619999999999999,2.0,0.516,4.0,volume,6.5,IBA
penbased,LRG,0.8240000000000001,6.5,0.8400000000000001,2.0,0.8400000000000001,2.0,0.8400000000000001,2.0,0.8380000000000001,4.5,0.8379999999999999,4.5,0.8240000000000001,6.5,volume,6.5,IBA
thyroid,LRG,0.0,7.0,0.396,1.0,0.11600000000000002,6.0,0.22800000000000006,4.0,0.28800000000000003,3.0,0.34600000000000003,2.0,0.19399999999999998,5.0,volume,6.5,IBA
wine,LRG,0.406,7.0,0.46,1.0,0.45799999999999996,2.0,0.45,5.0,0.456,3.5,0.456,3.5,0.444,6.0,volume,6.5,IBA
