DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,QDA,0.7859999999999999,6.0,0.7879999999999999,4.0,0.792,1.0,0.7879999999999999,4.0,0.7879999999999999,4.0,0.78,7.0,0.79,2.0,edge_ratio,5.5,SPE
dermatology,QDA,0.978,2.0,0.968,4.5,0.968,4.5,0.972,3.0,0.956,7.0,0.9840000000000001,1.0,0.958,6.0,edge_ratio,5.5,SPE
glass,QDA,0.956,1.0,0.948,3.0,0.948,3.0,0.948,3.0,0.8340000000000001,6.0,0.8140000000000001,7.0,0.866,5.0,edge_ratio,5.5,SPE
new-thyroid,QDA,0.956,5.0,0.956,5.0,0.968,2.0,0.968,2.0,0.968,2.0,0.9559999999999998,5.0,0.934,7.0,edge_ratio,5.5,SPE
penbased,QDA,0.9,5.0,0.9,5.0,0.9,5.0,0.9,5.0,0.9,5.0,0.98,1.0,0.92,2.0,edge_ratio,5.5,SPE
thyroid,QDA,0.5719999999999998,3.0,0.206,4.0,0.17600000000000002,5.0,0.07800000000000001,7.0,0.156,6.0,0.73,1.0,0.7000000000000001,2.0,edge_ratio,5.5,SPE
wine,QDA,0.9620000000000001,6.5,0.9620000000000001,6.5,0.966,4.5,0.966,4.5,0.976,1.0,0.974,2.0,0.968,3.0,edge_ratio,5.5,SPE
