MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
PCA,thyroid,_Borderline2,SGD,NONE,NONE,0.884,0.8100000000000002,0.376,0.8299999999999998,0.506,0.278
PCA,thyroid,_Borderline2,SVM,NONE,NONE,0.892,0.8440000000000001,0.308,0.86,0.456,0.234
PCA,wine,_Borderline2,ABC,NONE,NONE,0.8720000000000001,0.858,0.9260000000000002,0.8560000000000001,0.8879999999999999,0.7939999999999999
PCA,wine,_Borderline2,DTREE,NONE,NONE,0.904,0.898,0.9440000000000001,0.898,0.92,0.8420000000000001
PCA,wine,_Borderline2,KNN,NONE,NONE,0.8379999999999999,0.8240000000000001,0.912,0.8219999999999998,0.8640000000000001,0.746
PCA,wine,_Borderline2,LRG,NONE,NONE,0.466,0.636,0.7779999999999999,0.536,0.5660000000000001,0.456
PCA,wine,_Borderline2,MLP,NONE,NONE,0.76,0.74,0.8740000000000001,0.742,0.7979999999999999,0.644
PCA,wine,_Borderline2,RF,NONE,NONE,0.9520000000000001,0.948,0.974,0.948,0.96,0.922
PCA,wine,_Borderline2,SGD,NONE,NONE,0.45,0.516,0.79,0.448,0.47200000000000003,0.342
PCA,wine,_Borderline2,SVM,NONE,NONE,0.4619999999999999,0.624,0.784,0.528,0.564,0.4460000000000001
PCA,contraceptive,_Geometric_SMOTE,ABC,NONE,NONE,0.54,0.53,0.758,0.5360000000000001,0.63,0.392
PCA,contraceptive,_Geometric_SMOTE,DTREE,NONE,NONE,0.4900000000000001,0.484,0.728,0.488,0.5900000000000001,0.344
PCA,contraceptive,_Geometric_SMOTE,KNN,NONE,NONE,0.482,0.474,0.7220000000000001,0.474,0.5820000000000001,0.332
PCA,contraceptive,_Geometric_SMOTE,LRG,NONE,NONE,0.496,0.506,0.71,0.496,0.584,0.33799999999999997
PCA,contraceptive,_Geometric_SMOTE,MLP,NONE,NONE,0.5720000000000001,0.5559999999999999,0.7759999999999999,0.5579999999999999,0.6540000000000001,0.42
PCA,contraceptive,_Geometric_SMOTE,RF,NONE,NONE,0.534,0.536,0.748,0.532,0.628,0.38799999999999996
PCA,contraceptive,_Geometric_SMOTE,SGD,NONE,NONE,0.5039999999999999,0.47200000000000003,0.716,0.418,0.462,0.248
PCA,contraceptive,_Geometric_SMOTE,SVM,NONE,NONE,0.534,0.5199999999999999,0.7619999999999999,0.5199999999999999,0.628,0.386
PCA,dermatology,_Geometric_SMOTE,ABC,NONE,NONE,0.23200000000000004,0.39399999999999996,0.7559999999999999,0.262,0.228,0.154
PCA,dermatology,_Geometric_SMOTE,DTREE,NONE,NONE,0.902,0.89,0.978,0.892,0.93,0.8619999999999999
PCA,dermatology,_Geometric_SMOTE,KNN,NONE,NONE,0.9540000000000001,0.948,0.99,0.948,0.968,0.938
PCA,dermatology,_Geometric_SMOTE,LRG,NONE,NONE,0.9420000000000001,0.94,0.99,0.94,0.9620000000000001,0.926
PCA,dermatology,_Geometric_SMOTE,MLP,NONE,NONE,0.974,0.972,0.996,0.972,0.982,0.968
PCA,dermatology,_Geometric_SMOTE,RF,NONE,NONE,0.95,0.95,0.99,0.95,0.97,0.936
PCA,dermatology,_Geometric_SMOTE,SGD,NONE,NONE,0.8740000000000001,0.8479999999999999,0.974,0.8240000000000001,0.8759999999999999,0.8160000000000001
PCA,dermatology,_Geometric_SMOTE,SVM,NONE,NONE,0.9540000000000001,0.9440000000000001,0.99,0.9440000000000001,0.964,0.936
PCA,glass,_Geometric_SMOTE,ABC,NONE,NONE,0.218,0.43,0.778,0.28400000000000003,0.33,0.23600000000000002
PCA,glass,_Geometric_SMOTE,DTREE,NONE,NONE,0.6220000000000001,0.606,0.866,0.6,0.6940000000000001,0.5159999999999999
PCA,glass,_Geometric_SMOTE,KNN,NONE,NONE,0.698,0.6580000000000001,0.902,0.6579999999999999,0.7559999999999999,0.584
PCA,glass,_Geometric_SMOTE,LRG,NONE,NONE,0.126,0.35600000000000004,0.644,0.18600000000000003,0.0,0.0
PCA,glass,_Geometric_SMOTE,MLP,NONE,NONE,0.466,0.536,0.8,0.47600000000000003,0.562,0.402
PCA,glass,_Geometric_SMOTE,RF,NONE,NONE,0.742,0.7340000000000001,0.904,0.7220000000000001,0.7899999999999999,0.6579999999999999
PCA,glass,_Geometric_SMOTE,SGD,NONE,NONE,0.11400000000000003,0.254,0.7819999999999999,0.14400000000000002,0.11600000000000002,0.06799999999999999
PCA,glass,_Geometric_SMOTE,SVM,NONE,NONE,0.126,0.35600000000000004,0.644,0.18600000000000003,0.0,0.0
PCA,new-thyroid,_Geometric_SMOTE,ABC,NONE,NONE,0.8779999999999999,0.9,0.8160000000000001,0.882,0.8280000000000001,0.7240000000000001
PCA,new-thyroid,_Geometric_SMOTE,DTREE,NONE,NONE,0.938,0.926,0.96,0.9280000000000002,0.9420000000000001,0.884
PCA,new-thyroid,_Geometric_SMOTE,KNN,NONE,NONE,0.962,0.962,0.9540000000000001,0.962,0.958,0.92
PCA,new-thyroid,_Geometric_SMOTE,LRG,NONE,NONE,0.8880000000000001,0.8640000000000001,0.688,0.8460000000000001,0.7380000000000001,0.5619999999999999
PCA,new-thyroid,_Geometric_SMOTE,MLP,NONE,NONE,0.9740000000000001,0.972,0.956,0.972,0.964,0.93
PCA,new-thyroid,_Geometric_SMOTE,RF,NONE,NONE,0.9540000000000001,0.95,0.964,0.95,0.956,0.912
PCA,new-thyroid,_Geometric_SMOTE,SGD,NONE,NONE,0.772,0.79,0.8380000000000001,0.764,0.732,0.6359999999999999
PCA,new-thyroid,_Geometric_SMOTE,SVM,NONE,NONE,0.926,0.914,0.7979999999999999,0.904,0.8340000000000001,0.716
PCA,penbased,_Geometric_SMOTE,ABC,NONE,NONE,0.136,0.242,0.9159999999999999,0.14,0.222,0.16399999999999998
PCA,penbased,_Geometric_SMOTE,DTREE,NONE,NONE,0.904,0.9,0.99,0.8960000000000001,0.9420000000000001,0.882
PCA,penbased,_Geometric_SMOTE,KNN,NONE,NONE,0.976,0.974,0.998,0.974,0.9840000000000001,0.968
PCA,penbased,_Geometric_SMOTE,LRG,NONE,NONE,0.866,0.86,0.9840000000000001,0.8560000000000001,0.9159999999999999,0.8379999999999999
PCA,penbased,_Geometric_SMOTE,MLP,NONE,NONE,0.976,0.976,1.0,0.976,0.9840000000000001,0.9740000000000001
PCA,penbased,_Geometric_SMOTE,RF,NONE,NONE,0.97,0.964,0.998,0.964,0.978,0.9620000000000001
PCA,penbased,_Geometric_SMOTE,SGD,NONE,NONE,0.8759999999999999,0.8400000000000001,0.9840000000000001,0.8400000000000001,0.904,0.8160000000000001
PCA,penbased,_Geometric_SMOTE,SVM,NONE,NONE,0.978,0.976,1.0,0.976,0.9840000000000001,0.976
PCA,thyroid,_Geometric_SMOTE,ABC,NONE,NONE,0.9479999999999998,0.8960000000000001,0.772,0.912,0.8240000000000001,0.6980000000000001
PCA,thyroid,_Geometric_SMOTE,DTREE,NONE,NONE,0.966,0.9620000000000001,0.8420000000000002,0.96,0.8960000000000001,0.8160000000000001
PCA,thyroid,_Geometric_SMOTE,KNN,NONE,NONE,0.8880000000000001,0.86,0.364,0.8720000000000001,0.52,0.29600000000000004
PCA,thyroid,_Geometric_SMOTE,LRG,NONE,NONE,0.892,0.858,0.412,0.8740000000000001,0.5660000000000001,0.34600000000000003
PCA,thyroid,_Geometric_SMOTE,MLP,NONE,NONE,0.956,0.938,0.8260000000000002,0.9440000000000001,0.8779999999999999,0.78
PCA,thyroid,_Geometric_SMOTE,RF,NONE,NONE,0.97,0.97,0.7759999999999999,0.968,0.86,0.758
PCA,thyroid,_Geometric_SMOTE,SGD,NONE,NONE,0.8939999999999999,0.8099999999999999,0.4940000000000001,0.8400000000000001,0.596,0.378
PCA,thyroid,_Geometric_SMOTE,SVM,NONE,NONE,0.884,0.86,0.30999999999999994,0.866,0.468,0.244
PCA,wine,_Geometric_SMOTE,ABC,NONE,NONE,0.9059999999999999,0.8940000000000001,0.938,0.8960000000000001,0.9159999999999999,0.8340000000000001
PCA,wine,_Geometric_SMOTE,DTREE,NONE,NONE,0.922,0.9159999999999999,0.95,0.9159999999999999,0.93,0.868
PCA,wine,_Geometric_SMOTE,KNN,NONE,NONE,0.8220000000000001,0.8080000000000002,0.902,0.8079999999999999,0.852,0.7240000000000001
PCA,wine,_Geometric_SMOTE,LRG,NONE,NONE,0.466,0.636,0.7779999999999999,0.536,0.5660000000000001,0.456
PCA,wine,_Geometric_SMOTE,MLP,NONE,NONE,0.7939999999999999,0.7759999999999999,0.89,0.7780000000000001,0.828,0.6859999999999999
PCA,wine,_Geometric_SMOTE,RF,NONE,NONE,0.968,0.964,0.98,0.964,0.972,0.9440000000000001
PCA,wine,_Geometric_SMOTE,SGD,NONE,NONE,0.28800000000000003,0.496,0.6839999999999999,0.354,0.234,0.19
PCA,wine,_Geometric_SMOTE,SVM,NONE,NONE,0.4619999999999999,0.624,0.784,0.528,0.564,0.4460000000000001
PCA,contraceptive,_SMOTE,ABC,NONE,NONE,0.546,0.5279999999999999,0.7619999999999999,0.53,0.634,0.394
PCA,contraceptive,_SMOTE,DTREE,NONE,NONE,0.494,0.494,0.726,0.494,0.5920000000000001,0.348
PCA,contraceptive,_SMOTE,KNN,NONE,NONE,0.4859999999999999,0.4699999999999999,0.73,0.48,0.586,0.336
PCA,contraceptive,_SMOTE,LRG,NONE,NONE,0.496,0.5040000000000001,0.708,0.494,0.5820000000000001,0.336
PCA,contraceptive,_SMOTE,MLP,NONE,NONE,0.58,0.5559999999999999,0.782,0.5640000000000001,0.6579999999999999,0.426
PCA,contraceptive,_SMOTE,RF,NONE,NONE,0.534,0.5379999999999999,0.7460000000000001,0.532,0.63,0.386
PCA,contraceptive,_SMOTE,SGD,NONE,NONE,0.498,0.45399999999999996,0.6880000000000001,0.38,0.394,0.192
PCA,contraceptive,_SMOTE,SVM,NONE,NONE,0.53,0.512,0.758,0.516,0.6220000000000001,0.37799999999999995
PCA,dermatology,_SMOTE,ABC,NONE,NONE,0.6279999999999999,0.6420000000000001,0.8759999999999999,0.596,0.6580000000000001,0.53
PCA,dermatology,_SMOTE,DTREE,NONE,NONE,0.9079999999999999,0.898,0.976,0.8959999999999999,0.934,0.8720000000000001
PCA,dermatology,_SMOTE,KNN,NONE,NONE,0.9540000000000001,0.9420000000000001,0.992,0.9420000000000001,0.964,0.926
PCA,dermatology,_SMOTE,LRG,NONE,NONE,0.9420000000000002,0.94,0.988,0.938,0.96,0.922
PCA,dermatology,_SMOTE,MLP,NONE,NONE,0.976,0.976,0.996,0.976,0.9840000000000001,0.97
PCA,dermatology,_SMOTE,RF,NONE,NONE,0.94,0.9360000000000002,0.992,0.9360000000000002,0.9620000000000001,0.926
PCA,dermatology,_SMOTE,SGD,NONE,NONE,0.904,0.8840000000000001,0.978,0.8640000000000001,0.902,0.86
PCA,dermatology,_SMOTE,SVM,NONE,NONE,0.958,0.95,0.9940000000000001,0.95,0.968,0.9420000000000001
PCA,glass,_SMOTE,ABC,NONE,NONE,0.4300000000000001,0.49200000000000005,0.7979999999999999,0.4,0.47,0.32
PCA,glass,_SMOTE,DTREE,NONE,NONE,0.6759999999999999,0.6559999999999999,0.8740000000000001,0.6519999999999999,0.74,0.5680000000000001
PCA,glass,_SMOTE,KNN,NONE,NONE,0.72,0.6679999999999999,0.902,0.6739999999999999,0.7659999999999999,0.594
PCA,glass,_SMOTE,LRG,NONE,NONE,0.126,0.35600000000000004,0.644,0.18600000000000003,0.0,0.0
PCA,glass,_SMOTE,MLP,NONE,NONE,0.4779999999999999,0.5479999999999999,0.8079999999999999,0.48,0.556,0.402
PCA,glass,_SMOTE,RF,NONE,NONE,0.7440000000000001,0.7340000000000001,0.904,0.728,0.7959999999999999,0.6580000000000001
PCA,glass,_SMOTE,SGD,NONE,NONE,0.20199999999999999,0.32799999999999996,0.72,0.23800000000000002,0.25199999999999995,0.146
PCA,glass,_SMOTE,SVM,NONE,NONE,0.126,0.35600000000000004,0.644,0.18600000000000003,0.0,0.0
PCA,new-thyroid,_SMOTE,ABC,NONE,NONE,0.902,0.922,0.858,0.9079999999999999,0.8539999999999999,0.7859999999999999
PCA,new-thyroid,_SMOTE,DTREE,NONE,NONE,0.9559999999999998,0.9540000000000001,0.9440000000000001,0.9540000000000001,0.946,0.9
PCA,new-thyroid,_SMOTE,KNN,NONE,NONE,0.964,0.964,0.9540000000000001,0.9620000000000001,0.958,0.918
PCA,new-thyroid,_SMOTE,LRG,NONE,NONE,0.8880000000000001,0.8640000000000001,0.688,0.8460000000000001,0.7380000000000001,0.5619999999999999
PCA,new-thyroid,_SMOTE,MLP,NONE,NONE,0.968,0.968,0.956,0.968,0.962,0.926
PCA,new-thyroid,_SMOTE,RF,NONE,NONE,0.968,0.966,0.9440000000000002,0.966,0.9540000000000001,0.9159999999999999
PCA,new-thyroid,_SMOTE,SGD,NONE,NONE,0.278,0.38799999999999996,0.812,0.2800000000000001,0.29,0.206
PCA,new-thyroid,_SMOTE,SVM,NONE,NONE,0.918,0.904,0.7759999999999999,0.892,0.8160000000000001,0.6859999999999999
PCA,penbased,_SMOTE,ABC,NONE,NONE,0.14400000000000002,0.264,0.918,0.16,0.242,0.18600000000000005
PCA,penbased,_SMOTE,DTREE,NONE,NONE,0.892,0.8859999999999999,0.986,0.8859999999999999,0.934,0.866
PCA,penbased,_SMOTE,KNN,NONE,NONE,0.976,0.976,1.0,0.976,0.986,0.968
PCA,penbased,_SMOTE,LRG,NONE,NONE,0.866,0.86,0.9840000000000001,0.858,0.9159999999999999,0.8400000000000001
PCA,penbased,_SMOTE,MLP,NONE,NONE,0.974,0.974,1.0,0.974,0.986,0.966
PCA,penbased,_SMOTE,RF,NONE,NONE,0.97,0.966,0.998,0.964,0.98,0.964
PCA,penbased,_SMOTE,SGD,NONE,NONE,0.8640000000000001,0.8400000000000001,0.982,0.8379999999999999,0.902,0.8140000000000001
PCA,penbased,_SMOTE,SVM,NONE,NONE,0.978,0.976,1.0,0.976,0.9840000000000001,0.9740000000000001
PCA,thyroid,_SMOTE,ABC,NONE,NONE,0.938,0.772,0.852,0.82,0.8039999999999999,0.66
PCA,thyroid,_SMOTE,DTREE,NONE,NONE,0.968,0.964,0.8079999999999999,0.964,0.8780000000000001,0.7859999999999999
PCA,thyroid,_SMOTE,KNN,NONE,NONE,0.8859999999999999,0.804,0.426,0.8379999999999999,0.5660000000000001,0.34
PCA,thyroid,_SMOTE,LRG,NONE,NONE,0.9079999999999999,0.8720000000000001,0.464,0.8859999999999999,0.61,0.396
