DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,QDA,0.534,1.0,0.522,4.0,0.53,2.0,0.51,6.0,0.516,5.0,0.526,3.0,0.496,7.0,area_volume_ratio,5.5,F1
dermatology,QDA,0.8220000000000001,2.5,0.8100000000000002,5.0,0.8059999999999999,6.0,0.8220000000000001,2.5,0.746,7.0,0.9159999999999999,1.0,0.8139999999999998,4.0,area_volume_ratio,5.5,F1
glass,QDA,0.0,7.0,0.004,5.0,0.004,5.0,0.004,5.0,0.534,1.0,0.5279999999999999,2.0,0.504,3.0,area_volume_ratio,5.5,F1
new-thyroid,QDA,0.9760000000000002,2.0,0.972,5.0,0.978,1.0,0.9740000000000001,3.5,0.9740000000000001,3.5,0.968,6.0,0.946,7.0,area_volume_ratio,5.5,F1
penbased,QDA,0.02,5.0,0.02,5.0,0.02,5.0,0.02,5.0,0.02,5.0,0.7879999999999999,1.0,0.21,2.0,area_volume_ratio,5.5,F1
thyroid,QDA,0.6460000000000001,7.0,0.8420000000000001,4.0,0.866,3.0,0.892,1.0,0.8699999999999999,2.0,0.7899999999999999,5.0,0.6659999999999999,6.0,area_volume_ratio,5.5,F1
wine,QDA,0.9420000000000001,6.5,0.9420000000000001,6.5,0.948,3.5,0.948,3.5,0.958,1.0,0.9540000000000001,2.0,0.946,5.0,area_volume_ratio,5.5,F1
