index,0
SMOTE_SVM,2.0714285714285716
ORIGINAL,3.642857142857143
GEOMETRIC_SMOTE,3.9285714285714284
SMOTE,4.0
BORDERLINE1,4.0
BORDERLINE2,4.428571428571429
DELAUNAY,5.928571428571429
