index,0
BORDERLINE2,2.2857142857142856
SMOTE_SVM,3.0
SMOTE,4.0
DELAUNAY,4.071428571428571
GEOMETRIC_SMOTE,4.142857142857143
BORDERLINE1,4.642857142857143
ORIGINAL,5.857142857142857
