DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,QDA,0.402,1.0,0.394,3.0,0.396,2.0,0.38,7.0,0.384,5.5,0.392,4.0,0.384,5.5,radius_ratio,9.0,IBA
dermatology,QDA,0.818,2.5,0.8080000000000002,4.5,0.8080000000000002,4.5,0.818,2.5,0.742,7.0,0.9,1.0,0.7779999999999999,6.0,radius_ratio,9.0,IBA
glass,QDA,0.0,5.5,0.0,5.5,0.0,5.5,0.0,5.5,0.4380000000000001,2.0,0.43,3.0,0.446,1.0,radius_ratio,9.0,IBA
new-thyroid,QDA,0.934,4.0,0.93,5.0,0.946,1.0,0.94,2.5,0.94,2.5,0.926,6.0,0.914,7.0,radius_ratio,9.0,IBA
penbased,QDA,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.0,5.0,0.7759999999999999,1.0,0.384,2.0,radius_ratio,9.0,IBA
thyroid,QDA,0.26,2.0,0.098,4.0,0.08800000000000001,5.0,0.0,7.0,0.08399999999999999,6.0,0.52,1.0,0.16199999999999998,3.0,radius_ratio,9.0,IBA
wine,QDA,0.9059999999999999,5.5,0.9059999999999999,5.5,0.9159999999999999,3.5,0.9159999999999999,3.5,0.934,1.0,0.9280000000000002,2.0,0.9,7.0,radius_ratio,9.0,IBA
