DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,SVM,0.442,7.0,0.634,2.5,0.632,4.5,0.632,4.5,0.634,2.5,0.6359999999999999,1.0,0.6220000000000001,6.0,area,8.5,GEO
dermatology,SVM,0.7979999999999999,7.0,0.966,1.0,0.962,2.5,0.962,2.5,0.9559999999999998,4.0,0.948,5.0,0.904,6.0,area,8.5,GEO
glass,SVM,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.0,4.5,0.37,1.0,area,8.5,GEO
new-thyroid,SVM,0.5640000000000001,7.0,0.8560000000000001,1.0,0.8099999999999999,3.0,0.7879999999999999,4.5,0.7879999999999999,4.5,0.8379999999999999,2.0,0.77,6.0,area,8.5,GEO
penbased,SVM,0.98,6.5,0.986,2.0,0.986,2.0,0.9840000000000001,4.5,0.986,2.0,0.9840000000000001,4.5,0.98,6.5,area,8.5,GEO
thyroid,SVM,0.0,7.0,0.484,2.0,0.254,5.0,0.5379999999999999,1.0,0.442,4.0,0.448,3.0,0.214,6.0,area,8.5,GEO
wine,SVM,0.5640000000000001,2.0,0.5599999999999999,5.0,0.5599999999999999,5.0,0.5599999999999999,5.0,0.5599999999999999,5.0,0.5599999999999999,5.0,0.6619999999999999,1.0,area,8.5,GEO
