DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,SVM,0.406,7.0,0.516,5.0,0.522,1.5,0.522,1.5,0.5199999999999999,3.5,0.5199999999999999,3.5,0.506,6.0,solid_angle,3.0,F1
dermatology,SVM,0.75,7.0,0.95,1.0,0.936,3.0,0.932,4.5,0.932,4.5,0.9440000000000001,2.0,0.8400000000000001,6.0,solid_angle,3.0,F1
glass,SVM,0.18600000000000003,4.5,0.18600000000000003,4.5,0.18600000000000003,4.5,0.18600000000000003,4.5,0.18600000000000003,4.5,0.18600000000000003,4.5,0.34600000000000003,1.0,solid_angle,3.0,F1
new-thyroid,SVM,0.758,7.0,0.892,3.5,0.892,3.5,0.882,5.0,0.8740000000000001,6.0,0.904,2.0,0.912,1.0,solid_angle,3.0,F1
penbased,SVM,0.972,6.0,0.976,4.0,0.976,4.0,0.978,1.5,0.978,1.5,0.976,4.0,0.97,7.0,solid_angle,3.0,F1
thyroid,SVM,0.892,2.0,0.8880000000000001,3.0,0.898,1.0,0.826,6.0,0.86,5.0,0.866,4.0,0.6119999999999999,7.0,solid_angle,3.0,F1
wine,SVM,0.5419999999999999,2.0,0.528,5.0,0.528,5.0,0.528,5.0,0.528,5.0,0.528,5.0,0.58,1.0,solid_angle,3.0,F1
