DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,SGD,0.6779999999999999,6.0,0.732,2.0,0.718,4.0,0.76,1.0,0.688,5.0,0.7299999999999999,3.0,0.6619999999999999,7.0,volume,5.5,SPE
dermatology,SGD,0.926,7.0,0.95,6.0,0.972,1.5,0.96,4.0,0.954,5.0,0.972,1.5,0.97,3.0,volume,5.5,SPE
glass,SGD,0.77,6.0,0.78,5.0,0.9059999999999999,1.0,0.7979999999999999,4.0,0.8240000000000001,3.0,0.768,7.0,0.8280000000000001,2.0,volume,5.5,SPE
new-thyroid,SGD,0.7020000000000001,7.0,0.7659999999999999,4.0,0.8119999999999999,3.0,0.8160000000000001,2.0,0.7140000000000001,5.0,0.8560000000000001,1.0,0.708,6.0,volume,5.5,SPE
penbased,SGD,0.98,7.0,0.9840000000000001,1.5,0.9840000000000001,1.5,0.982,4.5,0.982,4.5,0.982,4.5,0.982,4.5,volume,5.5,SPE
thyroid,SGD,0.094,7.0,0.536,3.0,0.256,6.0,0.396,5.0,0.638,1.0,0.59,2.0,0.4300000000000001,4.0,volume,5.5,SPE
wine,SGD,0.7040000000000001,6.0,0.7680000000000001,2.0,0.7739999999999999,1.0,0.72,5.0,0.64,7.0,0.7220000000000001,4.0,0.7540000000000001,3.0,volume,5.5,SPE
