DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,MLP,0.562,1.0,0.56,2.0,0.552,4.0,0.5479999999999999,6.0,0.5559999999999999,3.0,0.55,5.0,0.546,7.0,volume,5.5,REC
dermatology,MLP,0.966,5.0,0.9740000000000001,2.5,0.9740000000000001,2.5,0.978,1.0,0.964,6.0,0.97,4.0,0.956,7.0,volume,5.5,REC
glass,MLP,0.4779999999999999,7.0,0.562,1.5,0.522,5.0,0.5539999999999999,3.0,0.562,1.5,0.54,4.0,0.504,6.0,volume,5.5,REC
new-thyroid,MLP,0.852,7.0,0.972,1.5,0.972,1.5,0.954,4.0,0.948,5.0,0.966,3.0,0.8740000000000001,6.0,volume,5.5,REC
penbased,MLP,0.962,6.0,0.976,1.0,0.974,2.5,0.972,4.0,0.968,5.0,0.9740000000000001,2.5,0.956,7.0,volume,5.5,REC
thyroid,MLP,0.936,5.0,0.9520000000000001,4.0,0.9559999999999998,2.0,0.956,2.0,0.956,2.0,0.932,6.0,0.912,7.0,volume,5.5,REC
wine,MLP,0.67,7.0,0.7539999999999999,4.0,0.778,1.0,0.772,2.0,0.7659999999999999,3.0,0.75,5.0,0.7020000000000001,6.0,volume,5.5,REC
