DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,SGD,0.092,7.0,0.192,3.0,0.15,5.0,0.258,1.0,0.142,6.0,0.248,2.0,0.17800000000000002,4.0,edge_ratio,7.0,IBA
dermatology,SGD,0.634,6.0,0.86,1.0,0.6559999999999999,5.0,0.8400000000000001,2.0,0.722,4.0,0.8160000000000001,3.0,0.5379999999999999,7.0,edge_ratio,7.0,IBA
glass,SGD,0.192,2.0,0.146,5.0,0.27,1.0,0.166,3.0,0.15,4.0,0.06799999999999999,7.0,0.112,6.0,edge_ratio,7.0,IBA
new-thyroid,SGD,0.416,4.0,0.206,7.0,0.406,6.0,0.414,5.0,0.444,3.0,0.6359999999999999,1.0,0.5639999999999998,2.0,edge_ratio,7.0,IBA
penbased,SGD,0.7879999999999999,6.0,0.8140000000000001,4.0,0.8180000000000002,2.0,0.8220000000000001,1.0,0.8099999999999999,5.0,0.8160000000000001,3.0,0.768,7.0,edge_ratio,7.0,IBA
thyroid,SGD,0.038,7.0,0.292,3.0,0.23,6.0,0.25,5.0,0.278,4.0,0.378,1.0,0.304,2.0,edge_ratio,7.0,IBA
wine,SGD,0.156,7.0,0.338,4.0,0.24,5.0,0.39,1.0,0.342,3.0,0.19,6.0,0.36200000000000004,2.0,edge_ratio,7.0,IBA
