DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,KNN,0.514,1.0,0.464,6.5,0.488,2.0,0.47600000000000003,4.0,0.464,6.5,0.47200000000000003,5.0,0.4779999999999999,3.0,volume,1.0,REC
dermatology,KNN,0.948,4.0,0.95,2.5,0.94,6.0,0.956,1.0,0.946,5.0,0.95,2.5,0.914,7.0,volume,1.0,REC
glass,KNN,0.68,3.5,0.6799999999999999,3.5,0.6859999999999999,2.0,0.6679999999999999,5.5,0.6679999999999999,5.5,0.7,1.0,0.632,7.0,volume,1.0,REC
new-thyroid,KNN,0.964,1.5,0.962,3.5,0.958,5.5,0.962,3.5,0.9440000000000002,7.0,0.958,5.5,0.964,1.5,volume,1.0,REC
penbased,KNN,0.958,6.0,0.97,2.5,0.97,2.5,0.968,5.0,0.97,2.5,0.97,2.5,0.956,7.0,volume,1.0,REC
thyroid,KNN,0.934,1.0,0.8140000000000001,7.0,0.882,2.0,0.866,3.0,0.8620000000000001,4.0,0.8559999999999999,5.0,0.8460000000000001,6.0,volume,1.0,REC
wine,KNN,0.8560000000000001,1.0,0.8300000000000001,6.0,0.8380000000000001,4.0,0.8480000000000001,2.0,0.8380000000000001,4.0,0.8380000000000001,4.0,0.7979999999999999,7.0,volume,1.0,REC
