DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,KNN,0.5,1.0,0.48,3.0,0.488,2.0,0.47600000000000003,5.0,0.4779999999999999,4.0,0.474,6.0,0.4699999999999999,7.0,area_volume_ratio,3.0,F1
dermatology,KNN,0.9520000000000001,1.0,0.9420000000000001,5.5,0.948,2.5,0.946,4.0,0.936,7.0,0.948,2.5,0.9420000000000001,5.5,area_volume_ratio,3.0,F1
glass,KNN,0.6399999999999999,6.0,0.6739999999999999,2.5,0.69,1.0,0.6739999999999999,2.5,0.654,5.0,0.6579999999999999,4.0,0.6279999999999999,7.0,area_volume_ratio,3.0,F1
new-thyroid,KNN,0.9620000000000001,3.5,0.9620000000000001,3.5,0.966,1.0,0.962,3.5,0.9520000000000001,6.0,0.962,3.5,0.95,7.0,area_volume_ratio,3.0,F1
penbased,KNN,0.966,7.0,0.976,1.0,0.9740000000000001,3.0,0.972,5.0,0.974,3.0,0.974,3.0,0.968,6.0,area_volume_ratio,3.0,F1
thyroid,KNN,0.902,1.0,0.8379999999999999,6.5,0.8800000000000001,2.0,0.8740000000000001,3.0,0.868,5.0,0.8720000000000001,4.0,0.8379999999999999,6.5,area_volume_ratio,3.0,F1
wine,KNN,0.7999999999999999,5.0,0.792,6.0,0.8160000000000001,2.0,0.8079999999999999,3.5,0.8219999999999998,1.0,0.8079999999999999,3.5,0.764,7.0,area_volume_ratio,3.0,F1
