index,0
BORDERLINE2,2.857142857142857
BORDERLINE1,2.9285714285714284
SMOTE,3.4285714285714284
GEOMETRIC_SMOTE,3.642857142857143
SMOTE_SVM,4.071428571428571
DELAUNAY,4.214285714285714
ORIGINAL,6.857142857142857
