DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,DTREE,0.33799999999999997,4.0,0.34400000000000003,3.0,0.35600000000000004,1.0,0.348,2.0,0.33,5.5,0.32,7.0,0.33,5.5,area,4.5,IBA
dermatology,DTREE,0.8320000000000001,6.0,0.8779999999999999,2.0,0.882,1.0,0.8420000000000001,5.0,0.85,4.0,0.8740000000000001,3.0,0.8099999999999999,7.0,area,4.5,IBA
glass,DTREE,0.556,6.0,0.6,3.0,0.6119999999999999,2.0,0.616,1.0,0.5879999999999999,4.0,0.584,5.0,0.534,7.0,area,4.5,IBA
new-thyroid,DTREE,0.8960000000000001,2.5,0.8959999999999999,2.5,0.8880000000000001,4.5,0.9079999999999998,1.0,0.8720000000000001,6.0,0.8880000000000001,4.5,0.82,7.0,area,4.5,IBA
penbased,DTREE,0.8540000000000001,4.0,0.8540000000000001,4.0,0.852,6.5,0.86,1.0,0.852,6.5,0.8540000000000001,4.0,0.8560000000000001,2.0,area,4.5,IBA
thyroid,DTREE,0.7859999999999999,4.0,0.7120000000000001,6.5,0.7300000000000001,5.0,0.7879999999999999,3.0,0.8320000000000001,2.0,0.858,1.0,0.7120000000000001,6.5,area,4.5,IBA
wine,DTREE,0.922,1.0,0.7959999999999999,7.0,0.8540000000000001,4.0,0.8380000000000001,5.0,0.8560000000000001,3.0,0.882,2.0,0.8039999999999999,6.0,area,4.5,IBA
