index,0
SMOTE,2.4285714285714284
BORDERLINE1,3.5
ORIGINAL,3.7142857142857144
SMOTE_SVM,4.071428571428571
BORDERLINE2,4.142857142857143
DELAUNAY,4.714285714285714
GEOMETRIC_SMOTE,5.428571428571429
