DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,SGD,0.382,2.0,0.376,4.0,0.412,1.0,0.334,6.0,0.37799999999999995,3.0,0.348,5.0,0.326,7.0,volume,3.0,F1
dermatology,SGD,0.642,6.0,0.7140000000000001,5.0,0.828,1.0,0.778,3.0,0.754,4.0,0.826,2.0,0.5980000000000001,7.0,volume,3.0,F1
glass,SGD,0.17600000000000002,6.0,0.188,5.0,0.05800000000000001,7.0,0.21,3.0,0.19399999999999998,4.0,0.23400000000000004,1.0,0.22400000000000006,2.0,volume,3.0,F1
new-thyroid,SGD,0.358,7.0,0.7240000000000001,2.0,0.762,1.0,0.7080000000000001,4.0,0.7120000000000001,3.0,0.6579999999999999,5.0,0.426,6.0,volume,3.0,F1
penbased,SGD,0.818,6.0,0.8480000000000001,1.0,0.8440000000000001,3.5,0.8440000000000001,3.5,0.8459999999999999,2.0,0.8420000000000001,5.0,0.7959999999999999,7.0,volume,3.0,F1
thyroid,SGD,0.89,1.5,0.8,5.0,0.89,1.5,0.8340000000000001,3.0,0.7020000000000001,7.0,0.736,6.0,0.8320000000000001,4.0,volume,3.0,F1
wine,SGD,0.39399999999999996,4.0,0.424,2.0,0.4940000000000001,1.0,0.39799999999999996,3.0,0.298,6.0,0.366,5.0,0.266,7.0,volume,3.0,F1
