DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,RF,0.738,5.5,0.7460000000000001,2.5,0.7440000000000001,4.0,0.736,7.0,0.7459999999999999,2.5,0.7379999999999999,5.5,0.748,1.0,area,4.5,SPE
dermatology,RF,0.986,6.0,0.986,6.0,0.992,1.0,0.99,3.0,0.99,3.0,0.99,3.0,0.986,6.0,area,4.5,SPE
glass,RF,0.884,7.0,0.9059999999999999,4.0,0.91,2.0,0.898,6.0,0.9079999999999999,3.0,0.902,5.0,0.912,1.0,area,4.5,SPE
new-thyroid,RF,0.958,5.5,0.978,1.0,0.97,3.0,0.958,5.5,0.972,2.0,0.96,4.0,0.934,7.0,area,4.5,SPE
penbased,RF,0.996,6.5,0.996,6.5,0.998,3.5,1.0,1.0,0.998,3.5,0.998,3.5,0.998,3.5,area,4.5,SPE
thyroid,RF,0.6880000000000001,7.0,0.8600000000000001,2.0,0.792,4.0,0.7220000000000001,5.0,0.8759999999999999,1.0,0.7060000000000001,6.0,0.8059999999999999,3.0,area,4.5,SPE
wine,RF,0.976,3.5,0.972,6.0,0.976,3.5,0.974,5.0,0.9840000000000001,1.0,0.982,2.0,0.97,7.0,area,4.5,SPE
