DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,GNB,0.6180000000000001,1.0,0.5940000000000001,4.5,0.5980000000000001,3.0,0.5940000000000001,4.5,0.5920000000000001,6.0,0.616,2.0,0.5860000000000001,7.0,volume,7.5,GEO
dermatology,GNB,0.89,1.0,0.8860000000000001,2.0,0.8779999999999999,3.5,0.8779999999999999,3.5,0.8719999999999999,5.0,0.8640000000000001,6.0,0.7120000000000001,7.0,volume,7.5,GEO
glass,GNB,0.5299999999999999,5.0,0.588,1.0,0.5720000000000001,2.0,0.562,3.0,0.5399999999999999,4.0,0.518,7.0,0.52,6.0,volume,7.5,GEO
new-thyroid,GNB,0.956,5.0,0.964,4.0,0.972,1.5,0.972,1.5,0.97,3.0,0.9440000000000001,6.0,0.9059999999999999,7.0,volume,7.5,GEO
penbased,GNB,0.9059999999999999,5.0,0.9059999999999999,5.0,0.9059999999999999,5.0,0.9059999999999999,5.0,0.9059999999999999,5.0,0.91,1.5,0.91,1.5,volume,7.5,GEO
thyroid,GNB,0.308,7.0,0.314,6.0,0.336,5.0,0.41,2.0,0.39399999999999996,3.0,0.45799999999999996,1.0,0.39,4.0,volume,7.5,GEO
wine,GNB,0.926,3.5,0.926,3.5,0.922,5.0,0.9280000000000002,1.5,0.9280000000000002,1.5,0.884,7.0,0.89,6.0,volume,7.5,GEO
