DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,DTREE,0.5760000000000001,6.0,0.5920000000000001,3.0,0.598,2.0,0.5740000000000001,7.0,0.5839999999999999,5.0,0.5900000000000001,4.0,0.6,1.0,area,6.0,GEO
dermatology,DTREE,0.938,2.0,0.934,3.0,0.946,1.0,0.924,5.0,0.914,6.0,0.93,4.0,0.91,7.0,area,6.0,GEO
glass,DTREE,0.7240000000000001,4.5,0.74,3.0,0.758,2.0,0.7799999999999999,1.0,0.7240000000000001,4.5,0.6940000000000001,6.0,0.6920000000000001,7.0,area,6.0,GEO
new-thyroid,DTREE,0.9420000000000001,5.0,0.946,2.0,0.9420000000000001,5.0,0.9440000000000002,3.0,0.91,7.0,0.9420000000000001,5.0,0.958,1.0,area,6.0,GEO
penbased,DTREE,0.936,5.5,0.934,7.0,0.9440000000000001,1.0,0.9420000000000001,2.5,0.938,4.0,0.9420000000000001,2.5,0.9360000000000002,5.5,area,6.0,GEO
thyroid,DTREE,0.8380000000000001,7.0,0.8780000000000001,5.0,0.9,2.0,0.892,4.0,0.912,1.0,0.8960000000000001,3.0,0.8460000000000001,6.0,area,6.0,GEO
wine,DTREE,0.922,3.0,0.914,6.0,0.92,4.5,0.93,1.5,0.92,4.5,0.93,1.5,0.904,7.0,area,6.0,GEO
