DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,KNN,0.358,1.0,0.322,7.0,0.34600000000000003,2.0,0.336,3.5,0.32799999999999996,6.0,0.332,5.0,0.336,3.5,area,4.5,IBA
dermatology,KNN,0.938,2.0,0.936,3.5,0.922,6.0,0.9479999999999998,1.0,0.9280000000000002,5.0,0.936,3.5,0.9,7.0,area,4.5,IBA
glass,KNN,0.5760000000000001,6.0,0.6079999999999999,2.0,0.604,3.0,0.5940000000000001,5.0,0.5960000000000001,4.0,0.62,1.0,0.562,7.0,area,4.5,IBA
new-thyroid,KNN,0.912,7.0,0.936,1.5,0.93,3.5,0.936,1.5,0.914,6.0,0.93,3.5,0.926,5.0,area,4.5,IBA
penbased,KNN,0.948,7.0,0.9620000000000001,3.0,0.9620000000000001,3.0,0.9620000000000001,3.0,0.9620000000000001,3.0,0.9620000000000001,3.0,0.9540000000000001,6.0,area,4.5,IBA
thyroid,KNN,0.156,7.0,0.35200000000000004,1.0,0.306,5.0,0.334,2.5,0.334,2.5,0.324,4.0,0.266,6.0,area,4.5,IBA
wine,KNN,0.7799999999999999,1.0,0.746,7.0,0.764,3.5,0.7759999999999999,2.0,0.764,3.5,0.7580000000000001,5.0,0.7499999999999999,6.0,area,4.5,IBA
