DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,KNN,0.6020000000000001,1.0,0.5740000000000001,7.0,0.5920000000000001,2.0,0.586,4.0,0.578,6.0,0.5820000000000001,5.0,0.5879999999999999,3.0,volume,2.5,GEO
dermatology,KNN,0.97,3.5,0.972,2.0,0.964,6.0,0.9740000000000001,1.0,0.968,5.0,0.97,3.5,0.9520000000000001,7.0,volume,2.5,GEO
glass,KNN,0.728,7.0,0.7739999999999999,2.0,0.7659999999999999,4.0,0.76,6.0,0.768,3.0,0.7799999999999999,1.0,0.7619999999999999,5.0,volume,2.5,GEO
new-thyroid,KNN,0.954,6.5,0.97,1.5,0.968,3.5,0.97,1.5,0.958,5.0,0.968,3.5,0.954,6.5,volume,2.5,GEO
penbased,KNN,0.976,7.0,0.982,3.0,0.982,3.0,0.982,3.0,0.982,3.0,0.982,3.0,0.978,6.0,volume,2.5,GEO
thyroid,KNN,0.336,7.0,0.578,1.0,0.526,5.0,0.5479999999999999,3.5,0.55,2.0,0.5479999999999999,3.5,0.484,6.0,volume,2.5,GEO
wine,KNN,0.884,1.0,0.866,7.0,0.8740000000000001,4.0,0.882,2.0,0.8740000000000001,4.0,0.8740000000000001,4.0,0.8699999999999999,6.0,volume,2.5,GEO
