DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,ABC,0.5439999999999999,2.0,0.526,5.5,0.5280000000000001,4.0,0.534,3.0,0.526,5.5,0.546,1.0,0.484,7.0,area,3.0,F1
dermatology,ABC,0.732,1.0,0.5579999999999999,2.0,0.522,3.5,0.522,3.5,0.518,5.0,0.208,7.0,0.512,6.0,area,3.0,F1
glass,ABC,0.4,1.0,0.39399999999999996,2.0,0.35000000000000003,5.0,0.368,3.0,0.354,4.0,0.31000000000000005,6.0,0.268,7.0,area,3.0,F1
new-thyroid,ABC,0.95,1.5,0.926,4.5,0.8600000000000001,7.0,0.926,4.5,0.884,6.0,0.95,1.5,0.936,3.0,area,3.0,F1
penbased,ABC,0.174,2.5,0.17400000000000002,2.5,0.17600000000000002,1.0,0.168,4.0,0.16599999999999998,5.0,0.16399999999999998,6.0,0.162,7.0,area,3.0,F1
thyroid,ABC,0.9360000000000002,2.0,0.8960000000000001,5.0,0.8859999999999999,6.0,0.9159999999999999,4.0,0.8800000000000001,7.0,0.938,1.0,0.92,3.0,area,3.0,F1
wine,ABC,0.8719999999999999,4.0,0.85,6.0,0.852,5.0,0.8320000000000001,7.0,0.882,2.0,0.89,1.0,0.8740000000000001,3.0,area,3.0,F1
