DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,ABC,0.622,7.0,0.634,3.0,0.6359999999999999,2.0,0.6500000000000001,1.0,0.6279999999999999,5.0,0.63,4.0,0.6260000000000001,6.0,min_solid_angle,8.0,GEO
dermatology,ABC,0.748,1.0,0.6580000000000001,3.0,0.546,5.0,0.6060000000000001,4.0,0.542,6.0,0.228,7.0,0.68,2.0,min_solid_angle,8.0,GEO
glass,ABC,0.474,2.0,0.47,3.0,0.506,1.0,0.424,4.0,0.384,5.0,0.33,6.0,0.312,7.0,min_solid_angle,8.0,GEO
new-thyroid,ABC,0.928,1.0,0.8539999999999999,3.0,0.758,7.0,0.8079999999999999,6.0,0.8380000000000001,4.0,0.8280000000000001,5.0,0.924,2.0,min_solid_angle,8.0,GEO
penbased,ABC,0.262,2.5,0.242,5.0,0.24600000000000002,4.0,0.27399999999999997,1.0,0.262,2.5,0.222,7.0,0.226,6.0,min_solid_angle,8.0,GEO
thyroid,ABC,0.8559999999999999,1.0,0.8039999999999999,6.0,0.7879999999999999,7.0,0.82,4.0,0.8059999999999999,5.0,0.8240000000000001,3.0,0.8539999999999999,2.0,min_solid_angle,8.0,GEO
wine,ABC,0.922,4.0,0.9399999999999998,1.0,0.926,2.0,0.924,3.0,0.8879999999999999,7.0,0.9159999999999999,5.0,0.904,6.0,min_solid_angle,8.0,GEO
