DATASET,ALGORITHM,ORIGINAL,RANK_ORIGINAL,SMOTE,RANK_SMOTE,SMOTE_SVM,RANK_SMOTE_SVM,BORDERLINE1,RANK_BORDERLINE1,BORDERLINE2,RANK_BORDERLINE2,GEOMETRIC_SMOTE,RANK_GEOMETRIC_SMOTE,DELAUNAY,RANK_DELAUNAY,DELAUNAY_TYPE,ALPHA,unit
contraceptive,SGD,0.25,7.0,0.394,4.0,0.334,5.0,0.4659999999999999,2.0,0.33,6.0,0.462,3.0,0.4779999999999999,1.0,edge_ratio,6.5,GEO
dermatology,SGD,0.72,6.0,0.902,1.5,0.76,5.0,0.902,1.5,0.792,4.0,0.8759999999999999,3.0,0.696,7.0,edge_ratio,6.5,GEO
glass,SGD,0.27399999999999997,4.0,0.25199999999999995,5.0,0.38799999999999996,1.0,0.278,3.0,0.218,6.0,0.11600000000000002,7.0,0.304,2.0,edge_ratio,6.5,GEO
new-thyroid,SGD,0.612,5.0,0.29,7.0,0.5519999999999999,6.0,0.6200000000000001,4.0,0.64,2.0,0.732,1.0,0.636,3.0,edge_ratio,6.5,GEO
penbased,SGD,0.8780000000000001,6.5,0.902,3.5,0.9059999999999999,1.0,0.902,3.5,0.8960000000000001,5.0,0.904,2.0,0.8779999999999999,6.5,edge_ratio,6.5,GEO
thyroid,SGD,0.11400000000000003,7.0,0.516,2.0,0.392,6.0,0.47600000000000003,5.0,0.506,4.0,0.596,1.0,0.514,3.0,edge_ratio,6.5,GEO
wine,SGD,0.196,7.0,0.45,3.0,0.348,5.0,0.532,1.0,0.47200000000000003,2.0,0.234,6.0,0.4,4.0,edge_ratio,6.5,GEO
